onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
10.9091;2.5758;4;1;7;1;1;0.45454359788;"""4/4""";62
13.6364;0.2273;4;2;8;3;1;0.45454359788;"""4/4""";64
13.8636;0.0758;4;2;8;3;2;0.45454359788;"""4/4""";62
14.0909;0.2273;4;2;8;4;1;0.45454359788;"""4/4""";62
14.3182;0.0568;4;2;8;4;2;0.45454359788;"""4/4""";59
14.5454;0.0758;4;2;9;1;1;0.45454359788;"""4/4""";62
14.7727;0.0758;4;2;9;1;2;0.45454359788;"""4/4""";62
15.0;0.2273;4;2;9;2;1;0.45454359788;"""4/4""";62
15.2273;0.0568;4;2;9;2;2;0.45454359788;"""4/4""";59
15.4545;0.0758;4;2;9;3;1;0.45454359788;"""4/4""";62
15.6818;0.2841;4;2;9;3;2;0.45454359788;"""4/4""";62
16.1363;0.4356;4;2;9;4;2;0.45454359788;"""4/4""";64
17.5;0.0568;4;2;10;3;2;0.45454359788;"""4/4""";62
17.7273;0.2273;4;2;10;4;1;0.45454359788;"""4/4""";62
17.9545;0.0568;4;2;10;4;2;0.45454359788;"""4/4""";59
18.1818;0.2462;4;1;11;1;1;0.45454359788;"""4/4""";62
18.6363;0.2273;4;2;11;2;1;0.45454359788;"""4/4""";62
18.8636;0.0568;4;2;11;2;2;0.45454359788;"""4/4""";59
19.0909;0.0758;4;2;11;3;1;0.45454359788;"""4/4""";62
19.3182;0.0758;4;2;11;3;2;0.45454359788;"""4/4""";62
19.5454;0.0758;4;2;11;4;1;0.45454359788;"""4/4""";62
19.7727;0.4167;4;2;11;4;2;0.45454359788;"""4/4""";64
21.1363;0.0758;4;2;12;3;2;0.45454359788;"""4/4""";64
21.3636;0.0947;4;2;12;4;1;0.45454359788;"""4/4""";64
21.5909;0.4735;4;2;12;4;2;0.45454359788;"""4/4""";64
22.9545;0.1136;4;2;13;3;2;0.45454359788;"""4/4""";62
23.1818;0.1326;4;2;13;4;1;0.45454359788;"""4/4""";64
23.4091;0.4924;4;2;13;4;2;0.45454359788;"""4/4""";66
24.7727;0.1326;4;2;14;3;2;0.45454359788;"""4/4""";64
25.0;0.0947;4;2;14;4;1;0.45454359788;"""4/4""";66
25.2272;0.7197;4;2;14;4;2;0.45454359788;"""4/4""";67
28.1818;0.2273;4;2;16;3;1;0.45454359788;"""4/4""";64
