onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
8.4956;0.2876;4;3;5;1;1;0.530970688933;"""4/4""";64
8.8495;0.4646;4;3;5;1;3;0.530970688933;"""4/4""";69
9.3805;0.1549;4;3;5;2;3;0.530970688933;"""4/4""";72
9.5575;0.4646;4;1;5;3;1;0.530970688933;"""4/4""";76
10.0885;0.3097;4;3;5;4;1;0.530970688933;"""4/4""";72
10.4425;0.4646;4;3;5;4;3;0.530970688933;"""4/4""";76
10.9734;0.4204;4;3;6;1;3;0.530970688933;"""4/4""";74
11.5044;0.1549;4;3;6;2;3;0.530970688933;"""4/4""";72
11.6814;0.2655;4;3;6;3;1;0.530970688933;"""4/4""";71
12.0354;0.177;4;3;6;3;3;0.530970688933;"""4/4""";72
12.2124;0.2876;4;3;6;4;1;0.530970688933;"""4/4""";71
12.5664;0.1327;4;3;6;4;3;0.530970688933;"""4/4""";69
12.7434;0.4646;4;1;7;1;1;0.530970688933;"""4/4""";67
13.2743;0.3097;4;3;7;2;1;0.530970688933;"""4/4""";64
13.6283;0.6858;4;3;7;2;3;0.530970688933;"""4/4""";69
14.3363;0.4425;4;1;7;4;1;0.530970688933;"""4/4""";64
14.8672;0.2876;4;3;8;1;1;0.530970688933;"""4/4""";67
15.2212;0.1549;4;3;8;1;3;0.530970688933;"""4/4""";69
15.3982;0.2434;4;3;8;2;1;0.530970688933;"""4/4""";67
15.7522;1.1504;4;3;8;2;3;0.530970688933;"""4/4""";65
16.9911;0.2876;4;3;9;1;1;0.530970688933;"""4/4""";67
17.3451;0.4646;4;3;9;1;3;0.530970688933;"""4/4""";69
17.8761;0.177;4;3;9;2;3;0.530970688933;"""4/4""";71
18.0531;0.3982;4;1;9;3;1;0.530970688933;"""4/4""";72
18.5841;0.3319;4;3;9;4;1;0.530970688933;"""4/4""";74
18.938;0.4425;4;3;9;4;3;0.530970688933;"""4/4""";76
19.469;0.3982;4;3;10;1;3;0.530970688933;"""4/4""";76
20.0;0.4646;4;3;10;2;3;0.530970688933;"""4/4""";76
20.531;0.4646;4;3;10;3;3;0.530970688933;"""4/4""";76
21.0619;1.0841;4;3;10;4;3;0.530970688933;"""4/4""";76
22.3009;0.3319;4;3;11;3;1;0.530970688933;"""4/4""";76
22.6548;0.177;4;3;11;3;3;0.530970688933;"""4/4""";77
22.8318;0.2655;4;3;11;4;1;0.530970688933;"""4/4""";73
23.1858;3.2522;4;3;11;4;3;0.530970688933;"""4/4""";74
26.5486;0.2434;4;3;13;3;1;0.530970688933;"""4/4""";74
26.9026;0.177;4;3;13;3;3;0.530970688933;"""4/4""";72
27.0796;0.2655;4;3;13;4;1;0.530970688933;"""4/4""";71
27.4336;2.2124;4;3;13;4;3;0.530970688933;"""4/4""";72
29.7345;0.3097;4;3;15;1;1;0.530970688933;"""4/4""";64
30.0885;0.177;4;3;15;1;3;0.530970688933;"""4/4""";68
30.2655;0.3097;4;3;15;2;1;0.530970688933;"""4/4""";71
30.6194;1.1726;4;3;15;2;3;0.530970688933;"""4/4""";74
31.8584;0.2434;4;3;16;1;1;0.530970688933;"""4/4""";64
32.2124;0.531;4;3;16;1;3;0.530970688933;"""4/4""";69
32.7433;0.177;4;3;16;2;3;0.530970688933;"""4/4""";72
32.9203;0.4425;4;1;16;3;1;0.530970688933;"""4/4""";76
33.4513;0.2876;4;3;16;4;1;0.530970688933;"""4/4""";72
33.8053;0.4204;4;3;16;4;3;0.530970688933;"""4/4""";76
34.3363;0.4425;4;3;17;1;3;0.530970688933;"""4/4""";74
34.8672;0.1549;4;3;17;2;3;0.530970688933;"""4/4""";72
35.0442;0.2655;4;3;17;3;1;0.530970688933;"""4/4""";71
35.3982;0.177;4;3;17;3;3;0.530970688933;"""4/4""";72
35.5752;0.3097;4;3;17;4;1;0.530970688933;"""4/4""";71
35.9292;0.1549;4;3;17;4;3;0.530970688933;"""4/4""";69
36.1062;0.4867;4;1;18;1;1;0.530970688933;"""4/4""";67
36.6371;0.3097;4;3;18;2;1;0.530970688933;"""4/4""";64
36.9911;0.6637;4;3;18;2;3;0.530970688933;"""4/4""";69
37.6991;0.4425;4;1;18;4;1;0.530970688933;"""4/4""";64
38.2301;0.2876;4;3;19;1;1;0.530970688933;"""4/4""";67
38.584;0.1327;4;3;19;1;3;0.530970688933;"""4/4""";69
38.761;0.3097;4;3;19;2;1;0.530970688933;"""4/4""";67
39.115;1.1504;4;3;19;2;3;0.530970688933;"""4/4""";65
