onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
2.6087;0.231;4;1;3;1;1;0.326085214598;"""4/4""";59
2.9348;0.0951;4;2;3;2;1;0.326085214598;"""4/4""";59
3.0978;0.163;4;2;3;2;2;0.326085214598;"""4/4""";59
3.2609;0.163;4;2;3;3;1;0.326085214598;"""4/4""";62
3.4239;0.0815;4;2;3;3;2;0.326085214598;"""4/4""";64
3.75;0.1359;4;2;3;4;2;0.326085214598;"""4/4""";66
4.0761;0.2038;4;2;4;1;2;0.326085214598;"""4/4""";64
4.4022;0.4348;4;2;4;2;2;0.326085214598;"""4/4""";62
4.8913;0.2717;4;1;4;4;1;0.326085214598;"""4/4""";64
5.2174;0.2446;4;1;5;1;1;0.326085214598;"""4/4""";59
5.5435;0.0815;4;2;5;2;1;0.326085214598;"""4/4""";59
5.7065;0.1223;4;2;5;2;2;0.326085214598;"""4/4""";59
5.8696;0.163;4;2;5;3;1;0.326085214598;"""4/4""";62
6.0326;0.2853;4;2;5;3;2;0.326085214598;"""4/4""";64
6.3587;0.5299;4;2;5;4;2;0.326085214598;"""4/4""";59
7.8261;0.2446;4;1;7;1;1;0.326085214598;"""4/4""";59
8.1522;0.0815;4;2;7;2;1;0.326085214598;"""4/4""";59
8.3152;0.1359;4;2;7;2;2;0.326085214598;"""4/4""";59
8.4783;0.1087;4;2;7;3;1;0.326085214598;"""4/4""";62
8.6413;0.2853;4;2;7;3;2;0.326085214598;"""4/4""";64
8.9674;0.2582;4;2;7;4;2;0.326085214598;"""4/4""";66
9.2935;0.2717;4;2;8;1;2;0.326085214598;"""4/4""";64
9.6196;0.4484;4;2;8;2;2;0.326085214598;"""4/4""";62
10.1087;0.0951;4;1;8;4;1;0.326085214598;"""4/4""";64
10.4348;0.2446;4;1;9;1;1;0.326085214598;"""4/4""";59
10.7609;0.0951;4;2;9;2;1;0.326085214598;"""4/4""";59
10.9239;0.1495;4;2;9;2;2;0.326085214598;"""4/4""";59
11.087;0.1495;4;2;9;3;1;0.326085214598;"""4/4""";57
11.25;0.2853;4;2;9;3;2;0.326085214598;"""4/4""";55
11.5761;0.5027;4;2;9;4;2;0.326085214598;"""4/4""";52
13.0435;0.2582;4;1;11;1;1;0.326085214598;"""4/4""";59
13.3696;0.0815;4;2;11;2;1;0.326085214598;"""4/4""";59
13.5326;0.163;4;2;11;2;2;0.326085214598;"""4/4""";59
13.6957;0.1359;4;2;11;3;1;0.326085214598;"""4/4""";62
13.8587;0.2582;4;2;11;3;2;0.326085214598;"""4/4""";64
14.1848;0.4484;4;2;11;4;2;0.326085214598;"""4/4""";66
14.6739;0.1223;4;2;12;2;1;0.326085214598;"""4/4""";64
14.837;0.2717;4;2;12;2;2;0.326085214598;"""4/4""";62
15.163;0.4348;4;2;12;3;2;0.326085214598;"""4/4""";64
15.6522;0.231;4;1;13;1;1;0.326085214598;"""4/4""";59
15.9783;0.3125;4;1;13;2;1;0.326085214598;"""4/4""";59
16.3043;0.0815;4;2;13;3;1;0.326085214598;"""4/4""";62
16.4674;0.2717;4;2;13;3;2;0.326085214598;"""4/4""";64
16.7935;0.5435;4;2;13;4;2;0.326085214598;"""4/4""";59
18.2609;0.231;4;1;15;1;1;0.326085214598;"""4/4""";59
18.587;0.3261;4;1;15;2;1;0.326085214598;"""4/4""";59
18.913;0.1087;4;2;15;3;1;0.326085214598;"""4/4""";62
19.0761;0.2446;4;2;15;3;2;0.326085214598;"""4/4""";64
19.4022;0.231;4;2;15;4;2;0.326085214598;"""4/4""";66
19.7283;0.2582;4;2;16;1;2;0.326085214598;"""4/4""";64
20.0544;0.4484;4;2;16;2;2;0.326085214598;"""4/4""";62
20.5435;0.1495;4;1;16;4;1;0.326085214598;"""4/4""";64
20.8696;0.231;4;1;17;1;1;0.326085214598;"""4/4""";59
21.1957;0.2989;4;1;17;2;1;0.326085214598;"""4/4""";59
21.5217;0.1087;4;2;17;3;1;0.326085214598;"""4/4""";57
21.6848;0.2446;4;2;17;3;2;0.326085214598;"""4/4""";55
22.0109;0.8016;4;2;17;4;2;0.326085214598;"""4/4""";52
23.6413;0.0815;4;2;19;1;2;0.326085214598;"""4/4""";59
23.8044;0.0815;4;2;19;2;1;0.326085214598;"""4/4""";59
23.9674;0.163;4;2;19;2;2;0.326085214598;"""4/4""";59
24.1304;0.0815;4;2;19;3;1;0.326085214598;"""4/4""";66
24.2935;0.2446;4;2;19;3;2;0.326085214598;"""4/4""";66
24.6196;0.4755;4;2;19;4;2;0.326085214598;"""4/4""";66
26.25;0.0815;4;2;21;1;2;0.326085214598;"""4/4""";59
26.413;0.0815;4;2;21;2;1;0.326085214598;"""4/4""";59
26.5761;0.163;4;2;21;2;2;0.326085214598;"""4/4""";59
26.7391;0.0679;4;2;21;3;1;0.326085214598;"""4/4""";68
26.9022;0.2446;4;2;21;3;2;0.326085214598;"""4/4""";68
27.2283;0.462;4;2;21;4;2;0.326085214598;"""4/4""";64
28.8587;0.0815;4;2;23;1;2;0.326085214598;"""4/4""";61
29.0217;0.0815;4;2;23;2;1;0.326085214598;"""4/4""";61
29.1848;0.1495;4;2;23;2;2;0.326085214598;"""4/4""";61
29.3478;0.0679;4;2;23;3;1;0.326085214598;"""4/4""";68
29.5109;0.2717;4;2;23;3;2;0.326085214598;"""4/4""";68
29.837;0.4076;4;2;23;4;2;0.326085214598;"""4/4""";66
31.4674;0.0815;4;2;25;1;2;0.326085214598;"""4/4""";59
31.6304;0.0815;4;2;25;2;1;0.326085214598;"""4/4""";59
31.7935;0.1223;4;2;25;2;2;0.326085214598;"""4/4""";59
31.9565;0.0679;4;2;25;3;1;0.326085214598;"""4/4""";68
32.1196;0.231;4;2;25;3;2;0.326085214598;"""4/4""";68
32.4457;0.2582;4;2;25;4;2;0.326085214598;"""4/4""";64
32.7717;1.1005;4;2;26;1;2;0.326085214598;"""4/4""";62
34.0761;0.7745;4;2;27;1;2;0.326085214598;"""4/4""";74
35.2174;0.2582;4;1;28;1;1;0.326085214598;"""4/4""";59
35.5435;0.2989;4;1;28;2;1;0.326085214598;"""4/4""";59
35.8696;0.0815;4;2;28;3;1;0.326085214598;"""4/4""";62
36.0326;0.2174;4;2;28;3;2;0.326085214598;"""4/4""";64
36.3587;0.231;4;2;28;4;2;0.326085214598;"""4/4""";66
36.6848;0.0815;4;2;29;1;2;0.326085214598;"""4/4""";64
37.0109;0.4484;4;2;29;2;2;0.326085214598;"""4/4""";62
37.5;0.1087;4;1;29;4;1;0.326085214598;"""4/4""";64
37.8261;0.231;4;1;30;1;1;0.326085214598;"""4/4""";59
38.1522;0.2717;4;1;30;2;1;0.326085214598;"""4/4""";59
38.4783;0.0951;4;2;30;3;1;0.326085214598;"""4/4""";62
38.6413;0.2582;4;2;30;3;2;0.326085214598;"""4/4""";64
38.9674;0.5435;4;2;30;4;2;0.326085214598;"""4/4""";59
40.4348;0.2038;4;1;32;1;1;0.326085214598;"""4/4""";59
40.7609;0.2989;4;1;32;2;1;0.326085214598;"""4/4""";59
41.087;0.0815;4;2;32;3;1;0.326085214598;"""4/4""";62
41.25;0.2038;4;2;32;3;2;0.326085214598;"""4/4""";64
41.5761;0.2446;4;2;32;4;2;0.326085214598;"""4/4""";66
41.9022;0.231;4;2;33;1;2;0.326085214598;"""4/4""";64
42.2283;0.4348;4;2;33;2;2;0.326085214598;"""4/4""";62
42.7174;0.2853;4;1;33;4;1;0.326085214598;"""4/4""";64
43.0435;0.2446;4;1;34;1;1;0.326085214598;"""4/4""";59
43.3696;0.0815;4;2;34;2;1;0.326085214598;"""4/4""";59
43.5326;0.1359;4;2;34;2;2;0.326085214598;"""4/4""";59
43.6957;0.0951;4;2;34;3;1;0.326085214598;"""4/4""";57
43.8587;0.2853;4;2;34;3;2;0.326085214598;"""4/4""";55
44.1848;0.4484;4;2;34;4;2;0.326085214598;"""4/4""";52
45.6522;0.2446;4;1;36;1;1;0.326085214598;"""4/4""";59
45.9783;0.0815;4;2;36;2;1;0.326085214598;"""4/4""";59
46.1413;0.163;4;2;36;2;2;0.326085214598;"""4/4""";59
46.3044;0.1087;4;2;36;3;1;0.326085214598;"""4/4""";62
46.4674;0.2717;4;2;36;3;2;0.326085214598;"""4/4""";64
46.7935;0.2717;4;2;36;4;2;0.326085214598;"""4/4""";66
47.1196;0.2853;4;2;37;1;2;0.326085214598;"""4/4""";64
47.4457;0.4348;4;2;37;2;2;0.326085214598;"""4/4""";62
47.9348;0.2717;4;1;37;4;1;0.326085214598;"""4/4""";64
48.2609;0.231;4;1;38;1;1;0.326085214598;"""4/4""";59
48.587;0.0679;4;2;38;2;1;0.326085214598;"""4/4""";59
48.75;0.1087;4;2;38;2;2;0.326085214598;"""4/4""";59
48.9131;0.163;4;2;38;3;1;0.326085214598;"""4/4""";62
49.0761;0.2446;4;2;38;3;2;0.326085214598;"""4/4""";64
49.4022;0.4076;4;2;38;4;2;0.326085214598;"""4/4""";59
