onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
3.75;0.2232;4;3;1;4;1;0.535715336276;"""4/4""";59
4.1071;0.067;4;3;1;4;3;0.535715336276;"""4/4""";60
4.2857;1.317;4;1;2;1;1;0.535715336276;"""4/4""";62
5.7143;0.1116;4;3;2;3;3;0.535715336276;"""4/4""";59
5.8929;0.2679;4;3;2;4;1;0.535715336276;"""4/4""";57
6.25;0.1116;4;3;2;4;3;0.535715336276;"""4/4""";59
6.4286;1.4732;4;1;3;1;1;0.535715336276;"""4/4""";55
8.0357;0.1339;4;3;3;4;1;0.535715336276;"""4/4""";59
8.3929;0.1339;4;3;3;4;3;0.535715336276;"""4/4""";59
8.5714;0.3125;4;3;4;1;1;0.535715336276;"""4/4""";57
8.9286;0.1339;4;3;4;1;3;0.535715336276;"""4/4""";55
9.1071;0.7812;4;1;4;2;1;0.535715336276;"""4/4""";52
10.0;0.0893;4;3;4;3;3;0.535715336276;"""4/4""";52
10.1786;0.1786;4;3;4;4;1;0.535715336276;"""4/4""";59
10.5357;0.1339;4;3;4;4;3;0.535715336276;"""4/4""";59
10.7143;1.3839;4;1;5;1;1;0.535715336276;"""4/4""";57
12.3214;0.2902;4;3;5;4;1;0.535715336276;"""4/4""";59
12.6786;0.067;4;3;5;4;3;0.535715336276;"""4/4""";60
12.8571;1.317;4;1;6;1;1;0.535715336276;"""4/4""";62
14.2857;0.1339;4;3;6;3;3;0.535715336276;"""4/4""";59
14.4643;0.3125;4;3;6;4;1;0.535715336276;"""4/4""";57
14.8214;0.1562;4;3;6;4;3;0.535715336276;"""4/4""";59
15.0;1.4062;4;1;7;1;1;0.535715336276;"""4/4""";55
16.6071;0.1339;4;3;7;4;1;0.535715336276;"""4/4""";59
16.9643;0.0893;4;3;7;4;3;0.535715336276;"""4/4""";59
17.1428;0.3571;4;3;8;1;1;0.535715336276;"""4/4""";57
17.5;0.1339;4;3;8;1;3;0.535715336276;"""4/4""";55
17.6786;0.7143;4;1;8;2;1;0.535715336276;"""4/4""";52
18.5714;0.1116;4;3;8;3;3;0.535715336276;"""4/4""";52
18.75;0.1339;4;3;8;4;1;0.535715336276;"""4/4""";59
19.1071;0.1339;4;3;8;4;3;0.535715336276;"""4/4""";59
19.2857;1.3839;4;1;9;1;1;0.535715336276;"""4/4""";57
20.8928;0.3125;4;3;9;4;1;0.535715336276;"""4/4""";59
21.25;0.1339;4;3;9;4;3;0.535715336276;"""4/4""";60
21.4286;1.317;4;1;10;1;1;0.535715336276;"""4/4""";62
22.8571;0.1116;4;3;10;3;3;0.535715336276;"""4/4""";59
23.0357;0.2679;4;3;10;4;1;0.535715336276;"""4/4""";57
23.3928;0.1116;4;3;10;4;3;0.535715336276;"""4/4""";59
23.5714;1.4732;4;1;11;1;1;0.535715336276;"""4/4""";55
25.1786;0.1339;4;3;11;4;1;0.535715336276;"""4/4""";59
25.5357;0.1339;4;3;11;4;3;0.535715336276;"""4/4""";59
25.7143;0.3125;4;3;12;1;1;0.535715336276;"""4/4""";57
26.0714;0.1339;4;3;12;1;3;0.535715336276;"""4/4""";55
26.25;0.7812;4;1;12;2;1;0.535715336276;"""4/4""";52
27.1428;0.0893;4;3;12;3;3;0.535715336276;"""4/4""";52
27.3214;0.1786;4;3;12;4;1;0.535715336276;"""4/4""";59
27.6786;0.1339;4;3;12;4;3;0.535715336276;"""4/4""";59
27.8571;1.3839;4;1;13;1;1;0.535715336276;"""4/4""";57
29.4643;0.2902;4;3;13;4;1;0.535715336276;"""4/4""";59
29.8214;0.067;4;3;13;4;3;0.535715336276;"""4/4""";60
30.0;1.317;4;1;14;1;1;0.535715336276;"""4/4""";62
31.4286;0.1339;4;3;14;3;3;0.535715336276;"""4/4""";59
31.6071;0.3125;4;3;14;4;1;0.535715336276;"""4/4""";57
31.9643;0.1562;4;3;14;4;3;0.535715336276;"""4/4""";59
32.1428;1.4062;4;1;15;1;1;0.535715336276;"""4/4""";55
33.75;0.1339;4;3;15;4;1;0.535715336276;"""4/4""";59
34.1071;0.0893;4;3;15;4;3;0.535715336276;"""4/4""";59
34.2857;0.3571;4;3;16;1;1;0.535715336276;"""4/4""";57
34.6428;0.1339;4;3;16;1;3;0.535715336276;"""4/4""";55
34.8214;0.7143;4;1;16;2;1;0.535715336276;"""4/4""";52
35.7143;0.1116;4;3;16;3;3;0.535715336276;"""4/4""";52
35.8928;0.1339;4;3;16;4;1;0.535715336276;"""4/4""";59
36.25;0.1339;4;3;16;4;3;0.535715336276;"""4/4""";59
36.4286;1.3839;4;1;17;1;1;0.535715336276;"""4/4""";57
38.5714;0.4018;4;1;18;1;1;0.535715336276;"""4/4""";62
39.1071;0.4241;4;1;18;2;1;0.535715336276;"""4/4""";62
39.6428;0.4018;4;1;18;3;1;0.535715336276;"""4/4""";62
40.1786;0.2679;4;3;18;4;1;0.535715336276;"""4/4""";62
40.5357;0.067;4;3;18;4;3;0.535715336276;"""4/4""";64
40.7143;0.2009;4;3;19;1;1;0.535715336276;"""4/4""";57
41.0714;0.0893;4;3;19;1;3;0.535715336276;"""4/4""";57
41.25;0.2009;4;3;19;2;1;0.535715336276;"""4/4""";57
41.6071;0.0893;4;3;19;2;3;0.535715336276;"""4/4""";57
41.7857;0.6696;4;1;19;3;1;0.535715336276;"""4/4""";57
42.8571;0.1562;4;3;20;1;1;0.535715336276;"""4/4""";57
43.2143;0.0893;4;3;20;1;3;0.535715336276;"""4/4""";57
43.3928;0.1786;4;3;20;2;1;0.535715336276;"""4/4""";57
43.75;0.067;4;3;20;2;3;0.535715336276;"""4/4""";57
43.9285;0.8482;4;1;20;3;1;0.535715336276;"""4/4""";57
45.0;0.1786;4;3;21;1;1;0.535715336276;"""4/4""";55
45.3571;0.0893;4;3;21;1;3;0.535715336276;"""4/4""";55
45.5357;0.2009;4;3;21;2;1;0.535715336276;"""4/4""";55
45.8928;0.0893;4;3;21;2;3;0.535715336276;"""4/4""";55
46.0714;0.8259;4;1;21;3;1;0.535715336276;"""4/4""";55
47.1428;0.3795;4;1;22;1;1;0.535715336276;"""4/4""";62
47.6785;0.4241;4;1;22;2;1;0.535715336276;"""4/4""";62
48.2143;0.3795;4;1;22;3;1;0.535715336276;"""4/4""";62
48.75;0.2679;4;3;22;4;1;0.535715336276;"""4/4""";62
49.1071;0.0893;4;3;22;4;3;0.535715336276;"""4/4""";64
49.2857;0.0893;4;3;23;1;1;0.535715336276;"""4/4""";57
49.6428;0.067;4;3;23;1;3;0.535715336276;"""4/4""";57
49.8214;0.1786;4;3;23;2;1;0.535715336276;"""4/4""";57
50.1785;0.0893;4;3;23;2;3;0.535715336276;"""4/4""";57
50.3571;0.8929;4;1;23;3;1;0.535715336276;"""4/4""";57
51.4285;0.1786;4;3;24;1;1;0.535715336276;"""4/4""";57
51.7857;0.0893;4;3;24;1;3;0.535715336276;"""4/4""";57
51.9643;0.1786;4;3;24;2;1;0.535715336276;"""4/4""";57
52.3214;0.0893;4;3;24;2;3;0.535715336276;"""4/4""";57
52.5;0.8929;4;1;24;3;1;0.535715336276;"""4/4""";57
53.5714;0.1786;4;3;25;1;1;0.535715336276;"""4/4""";55
53.9285;0.0893;4;3;25;1;3;0.535715336276;"""4/4""";55
54.1071;0.1786;4;3;25;2;1;0.535715336276;"""4/4""";55
54.4643;0.0893;4;3;25;2;3;0.535715336276;"""4/4""";55
54.6428;0.4687;4;1;25;3;1;0.535715336276;"""4/4""";55
55.1785;0.2902;4;3;25;4;1;0.535715336276;"""4/4""";59
55.5357;0.0893;4;3;25;4;3;0.535715336276;"""4/4""";60
55.7143;1.317;4;1;26;1;1;0.535715336276;"""4/4""";62
57.1428;0.1116;4;3;26;3;3;0.535715336276;"""4/4""";59
57.3214;0.2679;4;3;26;4;1;0.535715336276;"""4/4""";57
57.6785;0.1116;4;3;26;4;3;0.535715336276;"""4/4""";59
57.8571;1.4732;4;1;27;1;1;0.535715336276;"""4/4""";55
59.4643;0.1339;4;3;27;4;1;0.535715336276;"""4/4""";59
59.8214;0.1339;4;3;27;4;3;0.535715336276;"""4/4""";59
60.0;0.3125;4;3;28;1;1;0.535715336276;"""4/4""";57
60.3571;0.1339;4;3;28;1;3;0.535715336276;"""4/4""";55
60.5357;0.7812;4;1;28;2;1;0.535715336276;"""4/4""";52
61.4285;0.0893;4;3;28;3;3;0.535715336276;"""4/4""";52
61.6071;0.1786;4;3;28;4;1;0.535715336276;"""4/4""";59
61.9643;0.1339;4;3;28;4;3;0.535715336276;"""4/4""";59
62.1428;1.3839;4;1;29;1;1;0.535715336276;"""4/4""";57
63.75;0.2902;4;3;29;4;1;0.535715336276;"""4/4""";59
64.1071;0.067;4;3;29;4;3;0.535715336276;"""4/4""";60
64.2857;1.317;4;1;30;1;1;0.535715336276;"""4/4""";62
65.7143;0.1339;4;3;30;3;3;0.535715336276;"""4/4""";59
65.8928;0.3125;4;3;30;4;1;0.535715336276;"""4/4""";57
66.25;0.1562;4;3;30;4;3;0.535715336276;"""4/4""";59
66.4285;1.4062;4;1;31;1;1;0.535715336276;"""4/4""";55
72.8571;0.4018;4;1;34;1;1;0.535715336276;"""4/4""";62
73.3928;0.4241;4;1;34;2;1;0.535715336276;"""4/4""";62
73.9285;0.4018;4;1;34;3;1;0.535715336276;"""4/4""";62
74.4642;0.2679;4;3;34;4;1;0.535715336276;"""4/4""";62
74.8214;0.067;4;3;34;4;3;0.535715336276;"""4/4""";64
75.0;0.2009;4;3;35;1;1;0.535715336276;"""4/4""";57
75.3571;0.0893;4;3;35;1;3;0.535715336276;"""4/4""";57
75.5357;0.2009;4;3;35;2;1;0.535715336276;"""4/4""";57
75.8928;0.0893;4;3;35;2;3;0.535715336276;"""4/4""";57
76.0714;0.6696;4;1;35;3;1;0.535715336276;"""4/4""";57
77.1428;0.1562;4;3;36;1;1;0.535715336276;"""4/4""";57
77.5;0.0893;4;3;36;1;3;0.535715336276;"""4/4""";57
