onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
5.8529;0.0588;4;2;5;1;2;0.352941550772;"""4/4""";67
6.0294;0.0588;4;2;5;2;1;0.352941550772;"""4/4""";67
6.2059;0.0588;4;2;5;2;2;0.352941550772;"""4/4""";67
6.3823;0.0588;4;2;5;3;1;0.352941550772;"""4/4""";67
6.5588;0.0588;4;2;5;3;2;0.352941550772;"""4/4""";67
6.7353;0.0441;4;2;5;4;1;0.352941550772;"""4/4""";67
6.8971;0.0588;4;2;5;4;2;0.352941550772;"""4/4""";67
7.0735;0.2647;4;1;6;1;1;0.352941550772;"""4/4""";67
7.4118;0.2647;4;1;6;2;1;0.352941550772;"""4/4""";66
7.75;0.1765;4;1;6;3;1;0.352941550772;"""4/4""";64
8.1176;0.1176;4;2;6;4;1;0.352941550772;"""4/4""";61
8.2794;0.2647;4;2;6;4;2;0.352941550772;"""4/4""";64
8.6176;1.1618;4;2;7;1;2;0.352941550772;"""4/4""";66
9.7941;0.0735;4;4;7;4;4;0.352941550772;"""4/4""";61
9.8676;0.0882;4;2;8;1;1;0.352941550772;"""4/4""";67
10.0735;0.0588;4;2;8;1;2;0.352941550772;"""4/4""";67
10.25;0.2353;4;1;8;2;1;0.352941550772;"""4/4""";66
10.5735;0.2206;4;1;8;3;1;0.352941550772;"""4/4""";64
10.9265;0.2353;4;1;8;4;1;0.352941550772;"""4/4""";66
11.2794;0.0882;4;4;9;1;1;0.352941550772;"""4/4""";64
11.3676;0.0882;4;4;9;1;2;0.352941550772;"""4/4""";63
11.4559;0.1618;4;4;9;1;3;0.352941550772;"""4/4""";62
11.6176;0.8971;4;1;9;2;1;0.352941550772;"""4/4""";61
12.7059;0.2353;4;1;10;1;1;0.352941550772;"""4/4""";67
13.0588;0.2059;4;1;10;2;1;0.352941550772;"""4/4""";66
13.3971;0.2353;4;6;10;3;1;0.352941550772;"""4/4""";64
13.7206;0.1618;4;6;10;3;6;0.352941550772;"""4/4""";62
13.9118;0.1912;4;2;10;4;2;0.352941550772;"""4/4""";64
14.2794;0.9559;4;2;11;1;2;0.352941550772;"""4/4""";66
15.3676;0.1176;4;2;11;4;2;0.352941550772;"""4/4""";67
15.7059;0.1029;4;2;12;1;2;0.352941550772;"""4/4""";67
15.8823;0.0882;4;2;12;2;1;0.352941550772;"""4/4""";66
16.0588;0.1471;4;2;12;2;2;0.352941550772;"""4/4""";66
16.2206;0.2059;4;6;12;3;1;0.352941550772;"""4/4""";64
16.5441;0.1765;4;6;12;3;6;0.352941550772;"""4/4""";66
16.8971;0.1471;4;6;12;4;6;0.352941550772;"""4/4""";64
17.1029;0.5588;4;2;13;1;2;0.352941550772;"""4/4""";61
17.9853;0.1324;4;6;13;4;1;0.352941550772;"""4/4""";66
18.1912;0.0882;4;6;13;4;4;0.352941550772;"""4/4""";64
18.3088;0.25;4;6;13;4;6;0.352941550772;"""4/4""";67
18.6765;0.1912;4;1;14;2;1;0.352941550772;"""4/4""";66
19.0294;0.2206;4;1;14;3;1;0.352941550772;"""4/4""";64
19.4118;0.0588;4;2;14;4;1;0.352941550772;"""4/4""";62
19.5588;0.2353;4;2;14;4;2;0.352941550772;"""4/4""";64
19.9265;0.8824;4;2;15;1;2;0.352941550772;"""4/4""";66
21.0;0.2059;4;2;15;4;2;0.352941550772;"""4/4""";64
21.3529;0.1176;4;2;16;1;2;0.352941550772;"""4/4""";64
21.5294;0.0735;4;2;16;2;1;0.352941550772;"""4/4""";62
