onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
3.9464;0.5893;4;4;3;2;2;0.428570213461;"""4/4""";52
4.6786;0.7321;4;1;3;4;1;0.428570213461;"""4/4""";54
5.4107;0.6786;4;3;4;1;3;0.428570213461;"""4/4""";55
6.1429;0.5357;4;3;4;3;2;0.428570213461;"""4/4""";57
6.6786;0.4643;4;2;4;4;2;0.428570213461;"""4/4""";59
7.2143;1.6607;4;6;5;1;6;0.428570213461;"""4/4""";57
9.2143;0.5536;4;2;6;2;2;0.428570213461;"""4/4""";59
9.8571;0.4464;4;1;6;4;1;0.428570213461;"""4/4""";60
10.3393;0.5357;4;6;7;1;2;0.428570213461;"""4/4""";57
10.8928;1.0714;4;2;7;2;2;0.428570213461;"""4/4""";59
11.9821;2.3393;4;1;8;1;1;0.428570213461;"""4/4""";50
20.4107;0.5893;4;3;12;4;3;0.428570213461;"""4/4""";59
21.0357;0.5179;4;1;13;2;1;0.428570213461;"""4/4""";60
21.5893;0.375;4;3;13;3;2;0.428570213461;"""4/4""";57
21.9643;0.4821;4;4;13;4;2;0.428570213461;"""4/4""";59
22.4821;2.0179;4;2;14;1;2;0.428570213461;"""4/4""";55
26.6071;0.8571;4;1;16;3;1;0.428570213461;"""4/4""";59
27.4643;0.1786;4;3;17;1;1;0.428570213461;"""4/4""";57
27.7143;0.4107;4;3;17;1;3;0.428570213461;"""4/4""";55
28.1785;0.4107;4;4;17;2;4;0.428570213461;"""4/4""";54
28.5893;0.5536;4;3;17;3;3;0.428570213461;"""4/4""";52
29.2143;0.4821;4;6;18;1;2;0.428570213461;"""4/4""";54
29.7143;0.6071;4;3;18;2;2;0.428570213461;"""4/4""";55
30.3393;1.5179;4;4;18;3;4;0.428570213461;"""4/4""";59
31.9107;0.5893;4;2;19;3;2;0.428570213461;"""4/4""";57
32.5178;0.625;4;6;19;4;6;0.428570213461;"""4/4""";55
33.1428;0.7143;4;3;20;2;2;0.428570213461;"""4/4""";54
33.8571;0.9107;4;1;20;4;1;0.428570213461;"""4/4""";52
34.7678;2.5893;4;6;21;2;2;0.428570213461;"""4/4""";50
39.4285;0.4286;4;1;24;1;1;0.428570213461;"""4/4""";59
39.8571;0.0714;4;3;24;2;1;0.428570213461;"""4/4""";62
40.1428;0.8214;4;3;24;2;3;0.428570213461;"""4/4""";55
41.4285;0.0714;4;3;25;1;3;0.428570213461;"""4/4""";62
41.5714;0.0714;4;3;25;2;1;0.428570213461;"""4/4""";64
41.8571;0.375;4;3;25;2;3;0.428570213461;"""4/4""";67
42.2857;0.0714;4;3;25;3;3;0.428570213461;"""4/4""";64
42.4285;0.125;4;1;25;4;1;0.428570213461;"""4/4""";62
42.8571;0.4107;4;1;26;1;1;0.428570213461;"""4/4""";58
43.2857;0.0714;4;3;26;2;1;0.428570213461;"""4/4""";55
43.5714;0.7143;4;3;26;2;3;0.428570213461;"""4/4""";58
44.8571;0.125;4;3;27;1;3;0.428570213461;"""4/4""";58
45.0;0.25;4;3;27;2;1;0.428570213461;"""4/4""";59
45.2857;0.3929;4;3;27;2;3;0.428570213461;"""4/4""";64
45.7142;0.0714;4;3;27;3;3;0.428570213461;"""4/4""";59
45.8571;0.2857;4;1;27;4;1;0.428570213461;"""4/4""";57
46.2857;0.3571;4;1;28;1;1;0.428570213461;"""4/4""";55
46.7142;0.0536;4;3;28;2;1;0.428570213461;"""4/4""";52
47.0;0.7679;4;3;28;2;3;0.428570213461;"""4/4""";55
48.2857;0.0536;4;3;29;1;3;0.428570213461;"""4/4""";50
48.4285;0.2321;4;3;29;2;1;0.428570213461;"""4/4""";59
48.7142;0.1071;4;3;29;2;3;0.428570213461;"""4/4""";60
