onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
6.6667;0.1389;4;2;5;1;1;0.416665194292;"""4/4""";54
6.875;0.2951;4;2;5;1;2;0.416665194292;"""4/4""";54
7.2917;0.1042;4;2;5;2;2;0.416665194292;"""4/4""";54
7.5;1.7014;4;1;5;3;1;0.416665194292;"""4/4""";54
9.7917;0.2083;4;2;6;4;2;0.416665194292;"""4/4""";54
10.0;0.5208;4;1;7;1;1;0.416665194292;"""4/4""";55
10.5208;0.1389;4;4;7;2;2;0.416665194292;"""4/4""";57
10.7292;0.0868;4;4;7;2;4;0.416665194292;"""4/4""";59
10.9375;1.7188;4;4;7;3;2;0.416665194292;"""4/4""";59
13.125;0.2083;4;2;8;4;2;0.416665194292;"""4/4""";59
13.3333;0.3819;4;1;9;1;1;0.416665194292;"""4/4""";57
13.75;0.191;4;2;9;2;1;0.416665194292;"""4/4""";59
13.9583;0.1736;4;2;9;2;2;0.416665194292;"""4/4""";61
14.1667;0.2951;4;1;9;3;1;0.416665194292;"""4/4""";62
14.5833;0.3125;4;1;9;4;1;0.416665194292;"""4/4""";62
15.0;0.3125;4;1;10;1;1;0.416665194292;"""4/4""";62
15.4167;0.4167;4;1;10;2;1;0.416665194292;"""4/4""";62
15.8333;0.3993;4;1;10;3;1;0.416665194292;"""4/4""";61
16.25;0.4167;4;1;10;4;1;0.416665194292;"""4/4""";57
16.6667;0.2951;4;4;11;1;1;0.416665194292;"""4/4""";59
16.9792;0.1563;4;4;11;1;4;0.416665194292;"""4/4""";64
17.2917;0.1389;4;2;11;2;2;0.416665194292;"""4/4""";64
17.5;1.684;4;1;11;3;1;0.416665194292;"""4/4""";64
19.7917;0.2083;4;2;12;4;2;0.416665194292;"""4/4""";57
20.0;0.3299;4;1;13;1;1;0.416665194292;"""4/4""";59
20.4167;0.0694;4;2;13;2;1;0.416665194292;"""4/4""";64
20.625;0.0868;4;2;13;2;2;0.416665194292;"""4/4""";64
20.8334;0.4167;4;1;13;3;1;0.416665194292;"""4/4""";64
21.25;0.191;4;2;13;4;1;0.416665194292;"""4/4""";62
21.4584;0.5729;4;2;13;4;2;0.416665194292;"""4/4""";66
22.0834;0.3993;4;1;14;2;1;0.416665194292;"""4/4""";64
22.9167;0.191;4;2;14;4;1;0.416665194292;"""4/4""";59
23.125;0.191;4;2;14;4;2;0.416665194292;"""4/4""";57
23.3334;0.3472;4;1;15;1;1;0.416665194292;"""4/4""";59
23.75;0.0694;4;2;15;2;1;0.416665194292;"""4/4""";62
23.9584;0.0694;4;2;15;2;2;0.416665194292;"""4/4""";62
24.1667;0.4167;4;1;15;3;1;0.416665194292;"""4/4""";62
24.5834;0.0868;4;2;15;4;1;0.416665194292;"""4/4""";59
24.7917;0.3993;4;2;15;4;2;0.416665194292;"""4/4""";62
25.2084;0.1042;4;4;16;1;3;0.416665194292;"""4/4""";57
25.3125;0.5556;4;4;16;1;4;0.416665194292;"""4/4""";59
26.4584;0.1736;4;2;16;4;2;0.416665194292;"""4/4""";57
