onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
0.00105343;3.817e-05;4;1;5;4;1;0.534377405151;"""4/4""";64
0.00109924;4.58e-05;4;1;6;1;1;0.534377405151;"""4/4""";62
0.00114504;8.015e-05;4;1;6;2;1;0.534377405151;"""4/4""";59
0.00123664;2.099e-05;4;2;6;4;1;0.534377405151;"""4/4""";59
0.00125954;1.908e-05;4;2;6;4;2;0.534377405151;"""4/4""";62
0.00128244;4.198e-05;4;1;7;1;1;0.534377405151;"""4/4""";60
0.00132824;8.779e-05;4;1;7;2;1;0.534377405151;"""4/4""";57
0.00148855;1.718e-05;4;2;8;1;2;0.534377405151;"""4/4""";59
0.00151145;1.527e-05;4;2;8;2;1;0.534377405151;"""4/4""";59
0.00153435;1.336e-05;4;2;8;2;2;0.534377405151;"""4/4""";59
0.00155725;4.008e-05;4;1;8;3;1;0.534377405151;"""4/4""";59
0.00160305;4.198e-05;4;1;8;4;1;0.534377405151;"""4/4""";59
0.00164885;8.397e-05;4;1;9;1;1;0.534377405151;"""4/4""";54
0.00178626;4.198e-05;4;1;9;4;1;0.534377405151;"""4/4""";64
0.00183206;4.389e-05;4;1;10;1;1;0.534377405151;"""4/4""";62
0.00187786;8.015e-05;4;1;10;2;1;0.534377405151;"""4/4""";59
0.00196946;2.099e-05;4;2;10;4;1;0.534377405151;"""4/4""";59
0.00199237;2.099e-05;4;2;10;4;2;0.534377405151;"""4/4""";62
0.00201527;4.198e-05;4;1;11;1;1;0.534377405151;"""4/4""";60
0.00206107;8.015e-05;4;1;11;2;1;0.534377405151;"""4/4""";57
0.00222137;1.527e-05;4;2;12;1;2;0.534377405151;"""4/4""";59
0.00224427;1.527e-05;4;2;12;2;1;0.534377405151;"""4/4""";59
0.00226717;1.908e-05;4;2;12;2;2;0.534377405151;"""4/4""";59
0.00229008;3.817e-05;4;1;12;3;1;0.534377405151;"""4/4""";59
0.00233588;1.145e-05;4;2;12;4;1;0.534377405151;"""4/4""";59
0.00235878;0.00012405;4;2;12;4;2;0.534377405151;"""4/4""";66
0.00258778;1.908e-05;4;2;14;1;2;0.534377405151;"""4/4""";67
0.00261069;2.099e-05;4;2;14;2;1;0.534377405151;"""4/4""";66
0.00263359;1.908e-05;4;2;14;2;2;0.534377405151;"""4/4""";64
0.00265649;4.389e-05;4;1;14;3;1;0.534377405151;"""4/4""";62
0.00270229;3.053e-05;4;1;14;4;1;0.534377405151;"""4/4""";66
0.00274809;4.389e-05;4;1;15;1;1;0.534377405151;"""4/4""";67
0.00279389;4.198e-05;4;1;15;2;1;0.534377405151;"""4/4""";62
0.00283969;2.099e-05;4;2;15;3;1;0.534377405151;"""4/4""";60
0.00286259;8.397e-05;4;2;15;3;2;0.534377405151;"""4/4""";59
0.0029542;2.099e-05;4;2;16;1;2;0.534377405151;"""4/4""";67
0.0029771;2.29e-05;4;2;16;2;1;0.534377405151;"""4/4""";66
0.003;2.29e-05;4;2;16;2;2;0.534377405151;"""4/4""";64
0.0030229;4.198e-05;4;1;16;3;1;0.534377405151;"""4/4""";62
0.0030687;2.29e-05;4;2;16;4;1;0.534377405151;"""4/4""";59
0.0030916;1.908e-05;4;2;16;4;2;0.534377405151;"""4/4""";57
0.0031145;0.00010305;4;1;17;1;1;0.534377405151;"""4/4""";55
