onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
11.52;0.14;4;2;7;1;1;0.48;"""4/4""";76
11.76;0.16;4;2;7;1;2;0.48;"""4/4""";76
12.0;0.14;4;2;7;2;1;0.48;"""4/4""";76
12.24;0.16;4;2;7;2;2;0.48;"""4/4""";76
12.48;0.44;4;1;7;3;1;0.48;"""4/4""";76
12.96;0.08;4;2;7;4;1;0.48;"""4/4""";78
13.2;0.38;4;2;7;4;2;0.48;"""4/4""";79
13.68;0.14;4;2;8;1;2;0.48;"""4/4""";79
13.92;0.18;4;2;8;2;1;0.48;"""4/4""";79
14.16;0.18;4;2;8;2;2;0.48;"""4/4""";79
14.4;0.24;4;2;8;3;1;0.48;"""4/4""";78
14.64;0.32;4;2;8;3;2;0.48;"""4/4""";76
15.12;0.42;4;2;8;4;2;0.48;"""4/4""";74
15.6;0.14;4;2;9;1;2;0.48;"""4/4""";74
15.84;0.16;4;2;9;2;1;0.48;"""4/4""";74
16.08;0.14;4;2;9;2;2;0.48;"""4/4""";74
16.32;0.46;4;1;9;3;1;0.48;"""4/4""";69
16.8;0.22;4;2;9;4;1;0.48;"""4/4""";66
17.04;0.76;4;2;9;4;2;0.48;"""4/4""";64
18.96;0.36;4;2;10;4;2;0.48;"""4/4""";76
19.44;0.18;4;2;11;1;2;0.48;"""4/4""";76
19.68;0.16;4;2;11;2;1;0.48;"""4/4""";76
19.92;0.14;4;2;11;2;2;0.48;"""4/4""";76
20.16;0.44;4;1;11;3;1;0.48;"""4/4""";76
20.64;0.08;4;2;11;4;1;0.48;"""4/4""";78
20.88;0.42;4;2;11;4;2;0.48;"""4/4""";79
21.36;0.16;4;2;12;1;2;0.48;"""4/4""";79
21.6;0.16;4;2;12;2;1;0.48;"""4/4""";79
21.84;0.2;4;2;12;2;2;0.48;"""4/4""";79
22.08;0.24;4;2;12;3;1;0.48;"""4/4""";78
22.32;0.3;4;2;12;3;2;0.48;"""4/4""";76
22.8;0.4;4;2;12;4;2;0.48;"""4/4""";74
23.28;0.16;4;2;13;1;2;0.48;"""4/4""";74
23.52;0.16;4;2;13;2;1;0.48;"""4/4""";74
23.76;0.12;4;2;13;2;2;0.48;"""4/4""";74
24.0;0.48;4;1;13;3;1;0.48;"""4/4""";69
24.48;0.22;4;2;13;4;1;0.48;"""4/4""";66
24.72;0.74;4;2;13;4;2;0.48;"""4/4""";64
26.16;0.22;4;2;14;3;2;0.48;"""4/4""";76
26.4;0.24;4;2;14;4;1;0.48;"""4/4""";78
26.64;0.54;4;2;14;4;2;0.48;"""4/4""";79
28.08;0.24;4;2;15;3;2;0.48;"""4/4""";76
28.32;0.2;4;2;15;4;1;0.48;"""4/4""";78
28.56;0.6;4;2;15;4;2;0.48;"""4/4""";79
30.0;0.2;4;2;16;3;2;0.48;"""4/4""";76
30.24;0.16;4;2;16;4;1;0.48;"""4/4""";78
30.48;0.46;4;2;16;4;2;0.48;"""4/4""";79
