onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
0.00103448;8.621e-05;4;1;6;1;1;0.517242292895;"""4/4""";70
0.00112069;1.724e-05;4;3;6;2;3;0.517242292895;"""4/4""";68
0.00113793;7.328e-05;4;1;6;3;1;0.517242292895;"""4/4""";67
0.00122414;1.724e-05;4;3;6;4;3;0.517242292895;"""4/4""";50
0.00124138;2.371e-05;4;3;7;1;1;0.517242292895;"""4/4""";52
0.00127586;8.62e-06;4;3;7;1;3;0.517242292895;"""4/4""";55
0.0012931;3.233e-05;4;3;7;2;1;0.517242292895;"""4/4""";57
0.00132759;6.47e-06;4;3;7;2;3;0.517242292895;"""4/4""";55
0.00134483;2.371e-05;4;3;7;3;1;0.517242292895;"""4/4""";60
0.00137931;1.724e-05;4;3;7;3;3;0.517242292895;"""4/4""";62
0.00139655;2.371e-05;4;3;7;4;1;0.517242292895;"""4/4""";60
0.00143103;4.526e-05;4;3;7;4;3;0.517242292895;"""4/4""";67
0.00148276;4.741e-05;4;3;8;1;3;0.517242292895;"""4/4""";64
0.00153448;5.172e-05;4;3;8;2;3;0.517242292895;"""4/4""";62
0.00158621;1.078e-05;4;3;8;3;3;0.517242292895;"""4/4""";60
0.00160345;2.371e-05;4;3;8;4;1;0.517242292895;"""4/4""";64
0.00163793;4.957e-05;4;3;8;4;3;0.517242292895;"""4/4""";62
0.00168965;1.724e-05;4;3;9;1;3;0.517242292895;"""4/4""";60
0.0017069;1.94e-05;4;3;9;2;1;0.517242292895;"""4/4""";57
0.00174138;5.172e-05;4;3;9;2;3;0.517242292895;"""4/4""";62
0.0017931;1.509e-05;4;3;9;3;3;0.517242292895;"""4/4""";60
0.00181034;3.879e-05;4;1;9;4;1;0.517242292895;"""4/4""";57
0.002;1.724e-05;4;3;10;3;3;0.517242292895;"""4/4""";63
0.00201724;3.233e-05;4;3;10;4;1;0.517242292895;"""4/4""";62
0.00205172;8.62e-06;4;3;10;4;3;0.517242292895;"""4/4""";60
0.00206896;3.448e-05;4;3;11;1;1;0.517242292895;"""4/4""";62
0.00210345;8.62e-06;4;3;11;1;3;0.517242292895;"""4/4""";60
0.00212069;1.724e-05;4;3;11;2;1;0.517242292895;"""4/4""";62
0.00213793;1.078e-05;4;3;11;2;2;0.517242292895;"""4/4""";60
0.00215517;5.603e-05;4;3;11;2;3;0.517242292895;"""4/4""";55
0.00256896;1.724e-05;4;3;13;2;3;0.517242292895;"""4/4""";55
0.00258621;2.155e-05;4;3;13;3;1;0.517242292895;"""4/4""";52
0.00262069;1.078e-05;4;3;13;3;3;0.517242292895;"""4/4""";55
0.00263793;3.233e-05;4;3;13;4;1;0.517242292895;"""4/4""";57
0.00267241;6.47e-06;4;3;13;4;3;0.517242292895;"""4/4""";55
0.00268965;2.586e-05;4;3;14;1;1;0.517242292895;"""4/4""";60
0.00272414;1.724e-05;4;3;14;1;3;0.517242292895;"""4/4""";62
0.00274138;1.94e-05;4;3;14;2;1;0.517242292895;"""4/4""";60
0.00277586;4.31e-05;4;3;14;2;3;0.517242292895;"""4/4""";67
0.00282758;4.526e-05;4;3;14;3;3;0.517242292895;"""4/4""";64
0.00287931;5.172e-05;4;3;14;4;3;0.517242292895;"""4/4""";62
0.00293103;8.62e-06;4;3;15;1;3;0.517242292895;"""4/4""";60
0.00294827;2.155e-05;4;3;15;2;1;0.517242292895;"""4/4""";64
0.00298276;5.172e-05;4;3;15;2;3;0.517242292895;"""4/4""";62
0.00303448;1.724e-05;4;3;15;3;3;0.517242292895;"""4/4""";60
0.00305172;1.293e-05;4;3;15;4;1;0.517242292895;"""4/4""";57
0.0030862;5.172e-05;4;3;15;4;3;0.517242292895;"""4/4""";62
0.00313793;1.724e-05;4;3;16;1;3;0.517242292895;"""4/4""";60
0.00315517;3.448e-05;4;1;16;2;1;0.517242292895;"""4/4""";57
0.00334483;1.724e-05;4;3;17;1;3;0.517242292895;"""4/4""";63
0.00336207;3.448e-05;4;3;17;2;1;0.517242292895;"""4/4""";62
0.00339655;8.62e-06;4;3;17;2;3;0.517242292895;"""4/4""";60
0.00341379;3.448e-05;4;3;17;3;1;0.517242292895;"""4/4""";62
0.00344827;8.62e-06;4;3;17;3;3;0.517242292895;"""4/4""";60
0.00346551;3.448e-05;4;3;17;4;1;0.517242292895;"""4/4""";62
0.0035;6.47e-06;4;3;17;4;3;0.517242292895;"""4/4""";60
0.00351724;6.897e-05;4;1;18;1;1;0.517242292895;"""4/4""";62
0.0035862;1.509e-05;4;3;18;2;2;0.517242292895;"""4/4""";60
0.00360345;8.62e-06;4;3;18;2;3;0.517242292895;"""4/4""";57
0.00362069;0.00021983;4;1;18;3;1;0.517242292895;"""4/4""";55
0.00396551;1.293e-05;4;3;20;1;3;0.517242292895;"""4/4""";57
0.00398276;1.724e-05;4;3;20;2;1;0.517242292895;"""4/4""";62
0.004;6.47e-06;4;3;20;2;2;0.517242292895;"""4/4""";61
0.00401724;8.62e-06;4;3;20;2;3;0.517242292895;"""4/4""";62
0.00403448;1.724e-05;4;3;20;3;1;0.517242292895;"""4/4""";62
0.00405172;8.62e-06;4;3;20;3;2;0.517242292895;"""4/4""";61
0.00406896;1.078e-05;4;3;20;3;3;0.517242292895;"""4/4""";62
0.0040862;1.724e-05;4;3;20;4;1;0.517242292895;"""4/4""";62
0.00410345;6.47e-06;4;3;20;4;2;0.517242292895;"""4/4""";60
0.00412069;1.293e-05;4;3;20;4;3;0.517242292895;"""4/4""";62
0.00413793;1.94e-05;4;3;21;1;1;0.517242292895;"""4/4""";64
0.00417241;3.664e-05;4;3;21;1;3;0.517242292895;"""4/4""";64
0.00422413;5.172e-05;4;3;21;2;3;0.517242292895;"""4/4""";62
0.00427586;1.509e-05;4;3;21;3;3;0.517242292895;"""4/4""";60
0.0042931;3.448e-05;4;1;21;4;1;0.517242292895;"""4/4""";57
0.00437931;8.62e-06;4;3;22;1;3;0.517242292895;"""4/4""";57
0.00439655;1.724e-05;4;3;22;2;1;0.517242292895;"""4/4""";62
0.00441379;6.47e-06;4;3;22;2;2;0.517242292895;"""4/4""";61
0.00443103;8.62e-06;4;3;22;2;3;0.517242292895;"""4/4""";62
