onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
11.8333;0.1458;4;3;5;4;3;0.500011443291;"""4/4""";57
12.0;0.2292;4;3;6;1;1;0.500011443291;"""4/4""";62
12.3333;0.0625;4;3;6;1;3;0.500011443291;"""4/4""";64
12.5;0.2292;4;3;6;2;1;0.500011443291;"""4/4""";65
12.8333;0.4583;4;3;6;2;3;0.500011443291;"""4/4""";67
13.3333;0.0833;4;3;6;3;3;0.500011443291;"""4/4""";65
13.5;0.25;4;3;6;4;1;0.500011443291;"""4/4""";64
13.8333;0.4583;4;3;6;4;3;0.500011443291;"""4/4""";64
14.3333;0.625;4;3;7;1;3;0.500011443291;"""4/4""";62
15.8333;0.0625;4;3;7;4;3;0.500011443291;"""4/4""";64
16.0;0.2292;4;3;8;1;1;0.500011443291;"""4/4""";64
16.3333;0.0625;4;3;8;1;3;0.500011443291;"""4/4""";62
16.5;0.2083;4;3;8;2;1;0.500011443291;"""4/4""";62
16.8333;0.4583;4;3;8;2;3;0.500011443291;"""4/4""";62
17.3333;0.0625;4;3;8;3;3;0.500011443291;"""4/4""";60
17.5;0.1042;4;3;8;4;1;0.500011443291;"""4/4""";60
17.8333;0.4792;4;3;8;4;3;0.500011443291;"""4/4""";60
18.3333;0.5833;4;3;9;1;3;0.500011443291;"""4/4""";59
19.8333;0.0625;4;3;9;4;3;0.500011443291;"""4/4""";60
20.0;0.2708;4;3;10;1;1;0.500011443291;"""4/4""";64
20.3333;0.0625;4;3;10;1;3;0.500011443291;"""4/4""";62
20.5;0.125;4;3;10;2;1;0.500011443291;"""4/4""";62
20.8333;0.4792;4;3;10;2;3;0.500011443291;"""4/4""";62
21.3333;0.2292;4;3;10;3;3;0.500011443291;"""4/4""";60
21.8333;0.0833;4;3;10;4;3;0.500011443291;"""4/4""";59
22.0;0.2083;4;3;11;1;1;0.500011443291;"""4/4""";60
22.3333;0.0833;4;3;11;1;3;0.500011443291;"""4/4""";59
22.5;0.1667;4;3;11;2;1;0.500011443291;"""4/4""";59
22.8333;0.4792;4;3;11;2;3;0.500011443291;"""4/4""";59
23.3333;0.2292;4;3;11;3;3;0.500011443291;"""4/4""";57
23.8333;0.125;4;3;11;4;3;0.500011443291;"""4/4""";55
24.0;0.2083;4;3;12;1;1;0.500011443291;"""4/4""";62
24.3333;0.1042;4;3;12;1;3;0.500011443291;"""4/4""";64
24.5;0.1667;4;3;12;2;1;0.500011443291;"""4/4""";65
24.8333;0.4792;4;3;12;2;3;0.500011443291;"""4/4""";67
25.3333;0.0833;4;3;12;3;3;0.500011443291;"""4/4""";65
25.5;0.2292;4;3;12;4;1;0.500011443291;"""4/4""";64
25.8333;0.4375;4;3;12;4;3;0.500011443291;"""4/4""";64
26.3333;0.7708;4;3;13;1;3;0.500011443291;"""4/4""";62
27.8333;0.1667;4;3;13;4;3;0.500011443291;"""4/4""";55
28.0;0.1667;4;3;14;1;1;0.500011443291;"""4/4""";60
28.3333;0.0417;4;3;14;1;3;0.500011443291;"""4/4""";60
28.5;0.1667;4;3;14;2;1;0.500011443291;"""4/4""";60
28.8333;0.1458;4;3;14;2;3;0.500011443291;"""4/4""";60
29.3333;0.0833;4;3;14;3;3;0.500011443291;"""4/4""";55
29.5;0.0833;4;3;14;4;1;0.500011443291;"""4/4""";60
29.6667;0.0833;4;3;14;4;2;0.500011443291;"""4/4""";60
29.8333;0.3958;4;3;14;4;3;0.500011443291;"""4/4""";62
30.3333;0.2083;4;3;15;1;3;0.500011443291;"""4/4""";65
31.3333;0.1667;4;3;15;3;3;0.500011443291;"""4/4""";64
31.5;0.1458;4;3;15;4;1;0.500011443291;"""4/4""";62
31.6667;0.1042;4;3;15;4;2;0.500011443291;"""4/4""";60
31.8333;0.375;4;3;15;4;3;0.500011443291;"""4/4""";59
32.3333;0.2708;4;3;16;1;3;0.500011443291;"""4/4""";60
33.0;0.4792;4;1;16;3;1;0.500011443291;"""4/4""";62
33.5;0.25;4;3;16;4;1;0.500011443291;"""4/4""";64
33.8333;0.5417;4;3;16;4;3;0.500011443291;"""4/4""";60
35.8333;0.0833;4;3;17;4;3;0.500011443291;"""4/4""";55
36.0;0.2083;4;3;18;1;1;0.500011443291;"""4/4""";60
36.3333;0.0625;4;3;18;1;3;0.500011443291;"""4/4""";60
36.5;0.2083;4;3;18;2;1;0.500011443291;"""4/4""";60
36.8333;0.1667;4;3;18;2;3;0.500011443291;"""4/4""";60
37.3333;0.0625;4;3;18;3;3;0.500011443291;"""4/4""";55
37.5;0.0833;4;3;18;4;1;0.500011443291;"""4/4""";60
37.6667;0.0833;4;3;18;4;2;0.500011443291;"""4/4""";60
37.8333;0.3958;4;3;18;4;3;0.500011443291;"""4/4""";62
38.3333;0.2292;4;3;19;1;3;0.500011443291;"""4/4""";65
39.3333;0.125;4;3;19;3;3;0.500011443291;"""4/4""";64
39.5;0.0833;4;3;19;4;1;0.500011443291;"""4/4""";62
39.6667;0.0833;4;3;19;4;2;0.500011443291;"""4/4""";60
39.8333;0.4583;4;3;19;4;3;0.500011443291;"""4/4""";59
40.3333;0.3333;4;3;20;1;3;0.500011443291;"""4/4""";55
41.5;0.2083;4;3;20;4;1;0.500011443291;"""4/4""";64
41.8333;0.5417;4;3;20;4;3;0.500011443291;"""4/4""";65
42.5;0.2292;4;3;21;2;1;0.500011443291;"""4/4""";67
42.8333;0.6458;4;3;21;2;3;0.500011443291;"""4/4""";64
47.8333;0.1667;4;3;23;4;3;0.500011443291;"""4/4""";55
48.0;0.2708;4;3;24;1;1;0.500011443291;"""4/4""";62
48.3333;0.0833;4;3;24;1;3;0.500011443291;"""4/4""";64
48.5;0.2292;4;3;24;2;1;0.500011443291;"""4/4""";65
48.8333;0.4167;4;3;24;2;3;0.500011443291;"""4/4""";67
49.3333;0.0833;4;3;24;3;3;0.500011443291;"""4/4""";65
49.5;0.1875;4;3;24;4;1;0.500011443291;"""4/4""";64
49.8333;0.3958;4;3;24;4;3;0.500011443291;"""4/4""";64
50.3333;0.5833;4;3;25;1;3;0.500011443291;"""4/4""";62
51.8333;0.0625;4;3;25;4;3;0.500011443291;"""4/4""";64
52.0;0.375;4;1;26;1;1;0.500011443291;"""4/4""";64
52.5;0.0833;4;3;26;2;1;0.500011443291;"""4/4""";62
52.8333;0.4167;4;3;26;2;3;0.500011443291;"""4/4""";62
