onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
8.7931;0.1293;4;2;5;2;1;0.517241825185;"""4/4""";67
9.0517;0.1078;4;2;5;2;2;0.517241825185;"""4/4""";67
9.3103;0.1078;4;2;5;3;1;0.517241825185;"""4/4""";67
9.569;0.431;4;2;5;3;2;0.517241825185;"""4/4""";67
10.0862;0.1078;4;2;5;4;2;0.517241825185;"""4/4""";67
10.3448;0.2371;4;2;6;1;1;0.517241825185;"""4/4""";67
10.6034;0.0862;4;2;6;1;2;0.517241825185;"""4/4""";65
10.8621;0.0862;4;2;6;2;1;0.517241825185;"""4/4""";67
11.1207;0.4741;4;2;6;2;2;0.517241825185;"""4/4""";67
12.931;0.0862;4;2;7;2;1;0.517241825185;"""4/4""";67
13.1896;0.0862;4;2;7;2;2;0.517241825185;"""4/4""";67
13.4483;0.0647;4;2;7;3;1;0.517241825185;"""4/4""";67
13.7069;0.2371;4;2;7;3;2;0.517241825185;"""4/4""";67
14.2241;0.0862;4;2;7;4;2;0.517241825185;"""4/4""";67
14.4827;0.0862;4;2;8;1;1;0.517241825185;"""4/4""";67
14.7414;0.3664;4;2;8;1;2;0.517241825185;"""4/4""";67
15.2586;0.5388;4;2;8;2;2;0.517241825185;"""4/4""";67
16.8103;0.0862;4;2;9;1;2;0.517241825185;"""4/4""";67
17.069;0.0647;4;4;9;2;1;0.517241825185;"""4/4""";67
17.1983;0.0862;4;4;9;2;2;0.517241825185;"""4/4""";67
17.3276;0.1293;4;4;9;2;3;0.517241825185;"""4/4""";67
17.5862;0.1078;4;2;9;3;1;0.517241825185;"""4/4""";67
17.8448;0.1724;4;2;9;3;2;0.517241825185;"""4/4""";67
18.3621;0.0862;4;2;9;4;2;0.517241825185;"""4/4""";67
18.6207;0.0862;4;2;10;1;1;0.517241825185;"""4/4""";67
18.8793;0.1293;4;2;10;1;2;0.517241825185;"""4/4""";65
19.1379;0.0862;4;2;10;2;1;0.517241825185;"""4/4""";67
19.3965;0.625;4;2;10;2;2;0.517241825185;"""4/4""";67
20.431;0.1293;4;2;10;4;2;0.517241825185;"""4/4""";64
20.6896;0.2586;4;2;11;1;1;0.517241825185;"""4/4""";67
20.9483;0.1293;4;2;11;1;2;0.517241825185;"""4/4""";67
21.2069;0.1293;4;2;11;2;1;0.517241825185;"""4/4""";67
21.4655;0.1509;4;2;11;2;2;0.517241825185;"""4/4""";67
21.7241;0.431;4;1;11;3;1;0.517241825185;"""4/4""";67
22.2414;0.3664;4;1;11;4;1;0.517241825185;"""4/4""";67
22.7586;0.1293;4;2;12;1;1;0.517241825185;"""4/4""";67
23.0172;0.4095;4;2;12;1;2;0.517241825185;"""4/4""";67
23.5345;0.819;4;2;12;2;2;0.517241825185;"""4/4""";67
24.8276;0.1509;4;2;13;1;1;0.517241825185;"""4/4""";66
25.0862;0.1509;4;2;13;1;2;0.517241825185;"""4/4""";69
25.3448;0.1724;4;2;13;2;1;0.517241825185;"""4/4""";66
25.6034;0.1724;4;2;13;2;2;0.517241825185;"""4/4""";62
25.8621;0.1724;4;2;13;3;1;0.517241825185;"""4/4""";66
26.1207;0.3879;4;2;13;3;2;0.517241825185;"""4/4""";62
26.6379;0.6681;4;2;13;4;2;0.517241825185;"""4/4""";65
28.9655;0.1509;4;2;15;1;1;0.517241825185;"""4/4""";66
29.2241;0.1509;4;2;15;1;2;0.517241825185;"""4/4""";69
29.4827;0.1724;4;2;15;2;1;0.517241825185;"""4/4""";66
29.7414;0.1724;4;2;15;2;2;0.517241825185;"""4/4""";62
30.0;0.1724;4;2;15;3;1;0.517241825185;"""4/4""";66
30.2586;0.3664;4;2;15;3;2;0.517241825185;"""4/4""";62
30.7758;0.6897;4;2;15;4;2;0.517241825185;"""4/4""";65
33.1034;0.1293;4;2;17;1;1;0.517241825185;"""4/4""";66
33.362;0.1293;4;2;17;1;2;0.517241825185;"""4/4""";69
33.6207;0.1724;4;2;17;2;1;0.517241825185;"""4/4""";66
33.8793;0.1509;4;2;17;2;2;0.517241825185;"""4/4""";62
