onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
27.1426;0.3571;4;2;9;3;1;0.71428082779;"""4/4""";64
27.4998;0.2679;4;2;9;3;2;0.71428082779;"""4/4""";63
27.8569;0.3571;4;2;9;4;1;0.71428082779;"""4/4""";64
28.2141;0.119;4;2;9;4;2;0.71428082779;"""4/4""";63
28.5712;0.1488;4;4;10;1;1;0.71428082779;"""4/4""";64
28.7498;0.4762;4;4;10;1;2;0.71428082779;"""4/4""";63
29.2855;0.3274;4;2;10;2;1;0.71428082779;"""4/4""";64
29.6426;0.2679;4;2;10;2;2;0.71428082779;"""4/4""";63
29.9998;0.1488;4;4;10;3;1;0.71428082779;"""4/4""";64
30.1783;0.4167;4;4;10;3;2;0.71428082779;"""4/4""";63
30.714;0.3571;4;2;10;4;1;0.71428082779;"""4/4""";64
31.0712;0.3274;4;2;10;4;2;0.71428082779;"""4/4""";63
31.4283;0.1786;4;4;11;1;1;0.71428082779;"""4/4""";64
31.6069;0.4167;4;4;11;1;2;0.71428082779;"""4/4""";63
32.1426;0.3571;4;4;11;2;1;0.71428082779;"""4/4""";64
32.4997;0.0893;4;4;11;2;3;0.71428082779;"""4/4""";62
32.6783;0.3571;4;4;11;2;4;0.71428082779;"""4/4""";64
33.0354;0.119;4;4;11;3;2;0.71428082779;"""4/4""";60
33.214;0.3869;4;4;11;3;3;0.71428082779;"""4/4""";61
35.714;0.0893;4;4;12;3;1;0.71428082779;"""4/4""";64
35.8926;0.3571;4;4;12;3;2;0.71428082779;"""4/4""";64
36.2497;0.0893;4;4;12;3;4;0.71428082779;"""4/4""";63
36.4283;0.2679;4;2;12;4;1;0.71428082779;"""4/4""";64
36.7854;0.2381;4;2;12;4;2;0.71428082779;"""4/4""";64
37.1426;0.2381;4;4;13;1;1;0.71428082779;"""4/4""";64
37.4997;0.1786;4;4;13;1;3;0.71428082779;"""4/4""";64
37.6783;0.0893;4;4;13;1;4;0.71428082779;"""4/4""";63
37.8568;0.2381;4;4;13;2;1;0.71428082779;"""4/4""";64
38.214;0.0893;4;4;13;2;3;0.71428082779;"""4/4""";64
38.3926;0.5059;4;4;13;2;4;0.71428082779;"""4/4""";62
