onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
7.2701;0.6897;4;2;2;3;2;0.689655593018;"""4/4""";66
7.9598;0.3161;4;2;2;4;2;0.689655593018;"""4/4""";69
8.2759;0.7184;4;1;3;1;1;0.689655593018;"""4/4""";66
8.9943;0.4885;4;1;3;2;1;0.689655593018;"""4/4""";64
11.3793;0.6897;4;2;4;1;2;0.689655593018;"""4/4""";66
12.069;0.3448;4;2;4;2;2;0.689655593018;"""4/4""";69
12.4138;0.6897;4;1;4;3;1;0.689655593018;"""4/4""";66
13.1034;0.546;4;1;4;4;1;0.689655593018;"""4/4""";64
16.5805;0.7759;4;1;6;1;1;0.689655593018;"""4/4""";66
17.5862;0.6609;4;2;6;2;2;0.689655593018;"""4/4""";66
18.2471;0.3736;4;2;6;3;2;0.689655593018;"""4/4""";64
18.6207;0.6322;4;1;6;4;1;0.689655593018;"""4/4""";66
19.2529;0.5747;4;1;7;1;1;0.689655593018;"""4/4""";64
20.3448;0.3448;4;2;7;2;2;0.689655593018;"""4/4""";60
20.6897;0.546;4;4;7;3;1;0.689655593018;"""4/4""";59
21.2356;1.523;4;4;7;3;4;0.689655593018;"""4/4""";57
24.454;0.3161;4;2;8;4;2;0.689655593018;"""4/4""";66
24.8276;0.6034;4;1;9;1;1;0.689655593018;"""4/4""";66
25.5172;0.1724;4;2;9;2;1;0.689655593018;"""4/4""";66
25.8621;0.3448;4;2;9;2;2;0.689655593018;"""4/4""";66
26.2069;0.2874;4;2;9;3;1;0.689655593018;"""4/4""";64
26.4942;0.4023;4;2;9;3;2;0.689655593018;"""4/4""";66
26.8965;0.977;4;1;9;4;1;0.689655593018;"""4/4""";64
28.9655;0.8908;4;1;10;3;1;0.689655593018;"""4/4""";66
29.9713;0.6897;4;2;10;4;2;0.689655593018;"""4/4""";66
30.6609;0.3736;4;2;11;1;2;0.689655593018;"""4/4""";64
31.0345;0.6322;4;1;11;2;1;0.689655593018;"""4/4""";66
31.6667;0.6897;4;1;11;3;1;0.689655593018;"""4/4""";64
32.7586;0.3736;4;2;11;4;2;0.689655593018;"""4/4""";60
33.1322;0.3448;4;2;12;1;1;0.689655593018;"""4/4""";59
33.477;1.7241;4;2;12;1;2;0.689655593018;"""4/4""";57
40.3736;0.6897;4;2;14;3;2;0.689655593018;"""4/4""";66
41.0632;0.3161;4;2;14;4;2;0.689655593018;"""4/4""";69
41.3793;0.7184;4;1;15;1;1;0.689655593018;"""4/4""";66
42.0977;0.4885;4;1;15;2;1;0.689655593018;"""4/4""";64
44.4827;0.6897;4;2;16;1;2;0.689655593018;"""4/4""";66
45.1724;0.3448;4;2;16;2;2;0.689655593018;"""4/4""";69
45.5172;0.6897;4;1;16;3;1;0.689655593018;"""4/4""";66
46.2069;0.546;4;1;16;4;1;0.689655593018;"""4/4""";64
49.6839;0.7759;4;1;18;1;1;0.689655593018;"""4/4""";66
50.6896;0.6609;4;2;18;2;2;0.689655593018;"""4/4""";66
51.3506;0.3736;4;2;18;3;2;0.689655593018;"""4/4""";64
51.7241;0.6322;4;1;18;4;1;0.689655593018;"""4/4""";66
52.3563;0.5747;4;1;19;1;1;0.689655593018;"""4/4""";64
53.4483;0.3448;4;2;19;2;2;0.689655593018;"""4/4""";60
53.7931;0.546;4;4;19;3;1;0.689655593018;"""4/4""";59
54.3391;1.523;4;4;19;3;4;0.689655593018;"""4/4""";57
57.5575;0.3161;4;2;20;4;2;0.689655593018;"""4/4""";66
57.931;0.6034;4;1;21;1;1;0.689655593018;"""4/4""";66
58.6207;0.1724;4;2;21;2;1;0.689655593018;"""4/4""";66
58.9655;0.3448;4;2;21;2;2;0.689655593018;"""4/4""";66
59.3103;0.2874;4;2;21;3;1;0.689655593018;"""4/4""";64
59.5977;0.4023;4;2;21;3;2;0.689655593018;"""4/4""";66
60.0;0.977;4;1;21;4;1;0.689655593018;"""4/4""";64
62.069;0.8908;4;1;22;3;1;0.689655593018;"""4/4""";66
63.0747;0.6897;4;2;22;4;2;0.689655593018;"""4/4""";66
63.7644;0.3736;4;2;23;1;2;0.689655593018;"""4/4""";64
64.1379;0.6322;4;1;23;2;1;0.689655593018;"""4/4""";66
64.7701;0.6897;4;1;23;3;1;0.689655593018;"""4/4""";64
65.8621;0.3736;4;2;23;4;2;0.689655593018;"""4/4""";60
66.2356;0.3448;4;2;24;1;1;0.689655593018;"""4/4""";59
66.5804;1.7241;4;2;24;1;2;0.689655593018;"""4/4""";57
73.7356;0.3161;4;2;26;4;1;0.689655593018;"""4/4""";72
74.1379;0.3161;4;2;26;4;2;0.689655593018;"""4/4""";72
74.5115;0.6034;4;1;27;1;1;0.689655593018;"""4/4""";71
75.1149;0.4598;4;1;27;2;1;0.689655593018;"""4/4""";69
77.5862;0.3448;4;2;28;1;2;0.689655593018;"""4/4""";72
77.931;0.3161;4;2;28;2;1;0.689655593018;"""4/4""";71
78.2471;0.3161;4;2;28;2;2;0.689655593018;"""4/4""";69
78.5919;0.6897;4;1;28;3;1;0.689655593018;"""4/4""";72
79.2816;0.2874;4;4;28;4;1;0.689655593018;"""4/4""";71
79.6552;0.1437;4;4;28;4;3;0.689655593018;"""4/4""";69
79.8276;0.1437;4;4;28;4;4;0.689655593018;"""4/4""";71
79.9712;1.8678;4;1;29;1;1;0.689655593018;"""4/4""";69
82.4138;0.1724;4;4;29;4;3;0.689655593018;"""4/4""";69
82.5862;0.0862;4;4;29;4;4;0.689655593018;"""4/4""";67
82.7299;0.431;4;1;30;1;1;0.689655593018;"""4/4""";69
83.4483;0.2011;4;2;30;2;1;0.689655593018;"""4/4""";69
83.8218;0.6322;4;2;30;2;2;0.689655593018;"""4/4""";69
84.4827;0.2011;4;2;30;3;2;0.689655593018;"""4/4""";67
84.7988;0.4023;4;24;30;4;1;0.689655593018;"""4/4""";69
85.2586;0.0575;4;24;30;4;17;0.689655593018;"""4/4""";68
85.3161;0.7184;4;24;30;4;18;0.689655593018;"""4/4""";69
86.523;0.2874;4;2;31;2;2;0.689655593018;"""4/4""";64
86.8965;0.546;4;4;31;3;1;0.689655593018;"""4/4""";62
87.4425;0.1149;4;4;31;3;4;0.689655593018;"""4/4""";60
87.5862;0.2299;4;2;31;4;1;0.689655593018;"""4/4""";62
87.931;0.546;4;2;31;4;2;0.689655593018;"""4/4""";60
88.5057;1.2069;4;3;32;1;2;0.689655593018;"""4/4""";57
90.3161;0.2874;4;2;32;4;1;0.689655593018;"""4/4""";72
90.6609;0.3161;4;2;32;4;2;0.689655593018;"""4/4""";72
91.0632;0.0575;4;6;33;1;1;0.689655593018;"""4/4""";70
91.1494;0.5172;4;6;33;1;2;0.689655593018;"""4/4""";71
91.7529;0.4885;4;1;33;2;1;0.689655593018;"""4/4""";71
