onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
5.5814;0.5959;4;1;5;1;1;0.348839662058;"""4/4""";55
6.2791;0.3488;4;1;5;3;1;0.348839662058;"""4/4""";55
6.6279;1.0174;4;1;5;4;1;0.348839662058;"""4/4""";57
7.6744;0.5814;4;1;6;3;1;0.348839662058;"""4/4""";60
8.3721;0.3488;4;1;7;1;1;0.348839662058;"""4/4""";60
8.7209;0.1163;4;3;7;2;1;0.348839662058;"""4/4""";59
8.8372;0.1017;4;3;7;2;2;0.348839662058;"""4/4""";57
8.9535;0.7703;4;3;7;2;3;0.348839662058;"""4/4""";55
9.7674;0.625;4;1;8;1;1;0.348839662058;"""4/4""";55
10.4651;0.2471;4;1;8;3;1;0.348839662058;"""4/4""";55
10.8139;0.2326;4;1;8;4;1;0.348839662058;"""4/4""";55
11.1628;0.3198;4;1;9;1;1;0.348839662058;"""4/4""";55
11.5116;0.2907;4;1;9;2;1;0.348839662058;"""4/4""";57
11.8605;1.0465;4;1;9;3;1;0.348839662058;"""4/4""";57
12.907;0.8866;4;1;10;2;1;0.348839662058;"""4/4""";55
13.9535;0.5814;4;1;11;1;1;0.348839662058;"""4/4""";55
14.6512;0.3052;4;1;11;3;1;0.348839662058;"""4/4""";55
15.0;0.6105;4;1;11;4;1;0.348839662058;"""4/4""";57
15.6977;0.2907;4;1;12;2;1;0.348839662058;"""4/4""";57
16.0465;0.6105;4;1;12;3;1;0.348839662058;"""4/4""";60
16.7442;0.3198;4;1;13;1;1;0.348839662058;"""4/4""";60
17.093;0.1163;4;3;13;2;1;0.348839662058;"""4/4""";59
17.2093;0.1017;4;3;13;2;2;0.348839662058;"""4/4""";57
17.3256;0.7413;4;3;13;2;3;0.348839662058;"""4/4""";55
18.1395;0.2762;4;1;14;1;1;0.348839662058;"""4/4""";55
18.4884;0.6105;4;1;14;2;1;0.348839662058;"""4/4""";55
19.186;0.6977;4;1;14;4;1;0.348839662058;"""4/4""";55
19.8837;0.2762;4;1;15;2;1;0.348839662058;"""4/4""";57
20.2325;1.0465;4;1;15;3;1;0.348839662058;"""4/4""";57
