onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
4.2857;0.3125;4;3;3;1;1;0.535711082557;"""4/4""";56
4.6429;0.1786;4;3;3;1;3;0.535711082557;"""4/4""";57
4.8214;0.2455;4;3;3;2;1;0.535711082557;"""4/4""";59
5.1786;0.5357;4;3;3;2;3;0.535711082557;"""4/4""";59
5.7143;0.1786;4;3;3;3;3;0.535711082557;"""4/4""";57
5.8929;0.3348;4;3;3;4;1;0.535711082557;"""4/4""";56
6.25;0.5357;4;3;3;4;3;0.535711082557;"""4/4""";54
6.7857;0.1786;4;3;4;1;3;0.535711082557;"""4/4""";56
6.9643;0.2009;4;3;4;2;1;0.535711082557;"""4/4""";57
7.3214;0.3795;4;3;4;2;3;0.535711082557;"""4/4""";57
7.8571;0.0893;4;3;4;3;3;0.535711082557;"""4/4""";57
8.0357;0.2232;4;3;4;4;1;0.535711082557;"""4/4""";57
8.3929;0.5357;4;3;4;4;3;0.535711082557;"""4/4""";56
8.9286;0.0893;4;3;5;1;3;0.535711082557;"""4/4""";54
9.1071;0.1562;4;3;5;2;1;0.535711082557;"""4/4""";54
9.4643;0.4911;4;3;5;2;3;0.535711082557;"""4/4""";54
10.0;0.1339;4;3;5;3;3;0.535711082557;"""4/4""";52
10.1786;0.3348;4;3;5;4;1;0.535711082557;"""4/4""";54
10.5357;0.7366;4;3;5;4;3;0.535711082557;"""4/4""";56
12.8571;0.3125;4;3;7;1;1;0.535711082557;"""4/4""";56
13.2143;0.1339;4;3;7;1;3;0.535711082557;"""4/4""";59
13.3929;0.1562;4;3;7;2;1;0.535711082557;"""4/4""";59
13.75;0.4464;4;3;7;2;3;0.535711082557;"""4/4""";59
14.2857;0.1786;4;3;7;3;3;0.535711082557;"""4/4""";57
14.4643;0.2902;4;3;7;4;1;0.535711082557;"""4/4""";56
14.8214;0.5357;4;3;7;4;3;0.535711082557;"""4/4""";54
15.3571;0.1786;4;3;8;1;3;0.535711082557;"""4/4""";56
15.5357;0.2009;4;3;8;2;1;0.535711082557;"""4/4""";57
15.8928;0.4018;4;3;8;2;3;0.535711082557;"""4/4""";57
16.4286;0.0893;4;3;8;3;3;0.535711082557;"""4/4""";57
16.6071;0.2009;4;3;8;4;1;0.535711082557;"""4/4""";57
16.9643;0.5357;4;3;8;4;3;0.535711082557;"""4/4""";56
17.5;0.067;4;3;9;1;3;0.535711082557;"""4/4""";54
17.6786;0.1562;4;3;9;2;1;0.535711082557;"""4/4""";54
18.0357;0.5134;4;3;9;2;3;0.535711082557;"""4/4""";54
18.5714;0.1786;4;3;9;3;3;0.535711082557;"""4/4""";52
18.75;0.3125;4;3;9;4;1;0.535711082557;"""4/4""";54
19.1071;0.6696;4;3;9;4;3;0.535711082557;"""4/4""";56
20.1786;0.4911;4;3;10;2;3;0.535711082557;"""4/4""";59
20.7143;0.1786;4;3;10;3;3;0.535711082557;"""4/4""";52
20.8928;0.2902;4;3;10;4;1;0.535711082557;"""4/4""";56
21.25;0.3571;4;3;10;4;3;0.535711082557;"""4/4""";54
21.6964;0.067;4;6;11;1;4;0.535711082557;"""4/4""";52
21.7857;0.067;4;6;11;1;5;0.535711082557;"""4/4""";52
21.9643;0.067;4;3;11;2;1;0.535711082557;"""4/4""";52
22.1428;0.067;4;3;11;2;2;0.535711082557;"""4/4""";52
22.3214;0.3571;4;3;11;2;3;0.535711082557;"""4/4""";52
