onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
3.125;0.0694;4;2;1;4;2;0.416669664774;"""4/4""";62
3.3333;0.7986;4;1;2;1;1;0.416669664774;"""4/4""";63
4.1667;0.7813;4;1;2;3;1;0.416669664774;"""4/4""";62
5.0;0.191;4;1;3;1;1;0.416669664774;"""4/4""";58
5.4167;0.7813;4;1;3;2;1;0.416669664774;"""4/4""";55
6.25;1.9271;4;1;3;4;1;0.416669664774;"""4/4""";60
8.3333;0.191;4;2;5;1;1;0.416669664774;"""4/4""";60
8.5417;0.1563;4;2;5;1;2;0.416669664774;"""4/4""";58
8.75;0.4167;4;1;5;2;1;0.416669664774;"""4/4""";60
9.1667;0.1389;4;1;5;3;1;0.416669664774;"""4/4""";55
9.5833;1.9444;4;1;5;4;1;0.416669664774;"""4/4""";58
11.6667;0.2083;4;1;7;1;1;0.416669664774;"""4/4""";60
12.0833;0.7813;4;1;7;2;1;0.416669664774;"""4/4""";61
12.9167;2.1875;4;1;7;4;1;0.416669664774;"""4/4""";60
17.9167;0.3819;4;1;10;4;1;0.416669664774;"""4/4""";60
18.3333;0.2431;4;1;11;1;1;0.416669664774;"""4/4""";62
18.75;1.2153;4;1;11;2;1;0.416669664774;"""4/4""";63
20.0;0.2083;4;2;12;1;1;0.416669664774;"""4/4""";58
20.2083;0.1736;4;2;12;1;2;0.416669664774;"""4/4""";55
20.4167;2.6563;4;1;12;2;1;0.416669664774;"""4/4""";60
23.75;0.2951;4;1;14;2;1;0.416669664774;"""4/4""";56
24.1667;0.2778;4;1;14;3;1;0.416669664774;"""4/4""";56
24.5834;0.3646;4;1;14;4;1;0.416669664774;"""4/4""";56
25.0;0.8333;4;1;15;1;1;0.416669664774;"""4/4""";58
25.8334;0.3819;4;1;15;3;1;0.416669664774;"""4/4""";60
26.25;1.25;4;1;15;4;1;0.416669664774;"""4/4""";58
27.5;0.1389;4;2;16;3;1;0.416669664774;"""4/4""";55
27.7084;0.1563;4;2;16;3;2;0.416669664774;"""4/4""";53
27.9167;1.8576;4;1;16;4;1;0.416669664774;"""4/4""";51
30.8334;0.8333;4;1;18;3;1;0.416669664774;"""4/4""";60
31.6667;0.1736;4;1;19;1;1;0.416669664774;"""4/4""";62
32.0834;1.2153;4;1;19;2;1;0.416669664774;"""4/4""";63
33.3334;0.2083;4;2;20;1;1;0.416669664774;"""4/4""";58
33.5417;0.2083;4;2;20;1;2;0.416669664774;"""4/4""";55
33.75;2.5694;4;1;20;2;1;0.416669664774;"""4/4""";60
37.5;0.2778;4;1;22;3;1;0.416669664774;"""4/4""";60
37.9167;0.3993;4;1;22;4;1;0.416669664774;"""4/4""";60
38.3334;0.816;4;1;23;1;1;0.416669664774;"""4/4""";62
39.1667;0.2778;4;1;23;3;1;0.416669664774;"""4/4""";63
39.5834;2.7778;4;1;23;4;1;0.416669664774;"""4/4""";63
42.9167;0.3299;4;1;25;4;1;0.416669664774;"""4/4""";62
43.3334;0.7986;4;1;26;1;1;0.416669664774;"""4/4""";63
44.1667;0.7813;4;1;26;3;1;0.416669664774;"""4/4""";62
45.0;0.191;4;1;27;1;1;0.416669664774;"""4/4""";58
45.4167;0.7813;4;1;27;2;1;0.416669664774;"""4/4""";55
46.25;1.9271;4;1;27;4;1;0.416669664774;"""4/4""";60
48.3334;0.191;4;2;29;1;1;0.416669664774;"""4/4""";60
48.5417;0.1563;4;2;29;1;2;0.416669664774;"""4/4""";58
48.75;0.4167;4;1;29;2;1;0.416669664774;"""4/4""";60
49.1667;0.1389;4;1;29;3;1;0.416669664774;"""4/4""";55
49.5834;1.9444;4;1;29;4;1;0.416669664774;"""4/4""";58
51.6667;0.2083;4;1;31;1;1;0.416669664774;"""4/4""";60
52.0834;0.7813;4;1;31;2;1;0.416669664774;"""4/4""";61
52.9167;2.1875;4;1;31;4;1;0.416669664774;"""4/4""";60
57.9167;0.3819;4;1;34;4;1;0.416669664774;"""4/4""";60
58.3334;0.2431;4;1;35;1;1;0.416669664774;"""4/4""";62
58.75;1.2153;4;1;35;2;1;0.416669664774;"""4/4""";63
60.0;0.2083;4;2;36;1;1;0.416669664774;"""4/4""";58
60.2084;0.1736;4;2;36;1;2;0.416669664774;"""4/4""";55
60.4167;2.6563;4;1;36;2;1;0.416669664774;"""4/4""";60
63.7501;0.2951;4;1;38;2;1;0.416669664774;"""4/4""";56
64.1667;0.2778;4;1;38;3;1;0.416669664774;"""4/4""";56
64.5834;0.3646;4;1;38;4;1;0.416669664774;"""4/4""";56
65.0001;0.8333;4;1;39;1;1;0.416669664774;"""4/4""";58
65.8334;0.3819;4;1;39;3;1;0.416669664774;"""4/4""";60
66.2501;1.25;4;1;39;4;1;0.416669664774;"""4/4""";58
67.5001;0.1389;4;2;40;3;1;0.416669664774;"""4/4""";55
67.7084;0.1563;4;2;40;3;2;0.416669664774;"""4/4""";53
67.9167;1.8576;4;1;40;4;1;0.416669664774;"""4/4""";51
70.8334;0.8333;4;1;42;3;1;0.416669664774;"""4/4""";60
71.6667;0.1736;4;1;43;1;1;0.416669664774;"""4/4""";65
72.0834;1.2153;4;1;43;2;1;0.416669664774;"""4/4""";63
73.3334;0.2083;4;2;44;1;1;0.416669664774;"""4/4""";62
73.5417;0.2083;4;2;44;1;2;0.416669664774;"""4/4""";63
73.7501;2.5694;4;1;44;2;1;0.416669664774;"""4/4""";60
77.5001;0.2778;4;1;46;3;1;0.416669664774;"""4/4""";60
77.9167;0.3993;4;1;46;4;1;0.416669664774;"""4/4""";60
78.3334;0.816;4;1;47;1;1;0.416669664774;"""4/4""";62
79.1667;0.2778;4;1;47;3;1;0.416669664774;"""4/4""";63
79.5834;2.7778;4;1;47;4;1;0.416669664774;"""4/4""";63
83.3334;0.0868;4;2;50;1;1;0.416669664774;"""4/4""";63
83.5417;0.0868;4;2;50;1;2;0.416669664774;"""4/4""";63
83.7501;0.7292;4;1;50;2;1;0.416669664774;"""4/4""";63
84.5834;0.3299;4;1;50;4;1;0.416669664774;"""4/4""";63
85.0001;0.1389;4;2;51;1;1;0.416669664774;"""4/4""";65
85.2084;0.1215;4;2;51;1;2;0.416669664774;"""4/4""";63
85.4167;0.7639;4;1;51;2;1;0.416669664774;"""4/4""";60
86.2501;0.4167;4;1;51;4;1;0.416669664774;"""4/4""";60
86.6667;0.1563;4;2;52;1;1;0.416669664774;"""4/4""";58
86.8751;0.1736;4;2;52;1;2;0.416669664774;"""4/4""";60
87.0834;0.7986;4;1;52;2;1;0.416669664774;"""4/4""";51
87.9167;0.1736;4;2;52;4;1;0.416669664774;"""4/4""";55
88.1251;1.3368;4;2;52;4;2;0.416669664774;"""4/4""";58
90.0001;0.0868;4;2;54;1;1;0.416669664774;"""4/4""";63
90.2084;0.0868;4;2;54;1;2;0.416669664774;"""4/4""";63
90.4167;0.7292;4;1;54;2;1;0.416669664774;"""4/4""";63
91.2501;0.3646;4;1;54;4;1;0.416669664774;"""4/4""";63
91.6667;0.2083;4;2;55;1;1;0.416669664774;"""4/4""";65
91.8751;0.1215;4;2;55;1;2;0.416669664774;"""4/4""";63
92.0834;0.7465;4;1;55;2;1;0.416669664774;"""4/4""";60
92.9167;0.3646;4;1;55;4;1;0.416669664774;"""4/4""";60
93.3334;0.1736;4;2;56;1;1;0.416669664774;"""4/4""";58
93.5417;0.1215;4;2;56;1;2;0.416669664774;"""4/4""";60
93.7501;0.8333;4;1;56;2;1;0.416669664774;"""4/4""";51
94.5834;0.1215;4;2;56;4;1;0.416669664774;"""4/4""";55
94.7917;1.1458;4;2;56;4;2;0.416669664774;"""4/4""";58
96.2501;0.2778;4;1;57;4;1;0.416669664774;"""4/4""";62
96.6667;0.7986;4;1;58;1;1;0.416669664774;"""4/4""";63
97.5001;0.7813;4;1;58;3;1;0.416669664774;"""4/4""";62
98.3334;0.191;4;1;59;1;1;0.416669664774;"""4/4""";58
98.7501;0.7813;4;1;59;2;1;0.416669664774;"""4/4""";55
99.5834;1.9271;4;1;59;4;1;0.416669664774;"""4/4""";60
101.6667;0.191;4;2;61;1;1;0.416669664774;"""4/4""";60
101.8751;0.1563;4;2;61;1;2;0.416669664774;"""4/4""";58
102.0834;0.4167;4;1;61;2;1;0.416669664774;"""4/4""";60
102.5001;0.1389;4;1;61;3;1;0.416669664774;"""4/4""";55
102.9167;1.9444;4;1;61;4;1;0.416669664774;"""4/4""";58
105.0001;0.2083;4;1;63;1;1;0.416669664774;"""4/4""";60
105.4168;0.7813;4;1;63;2;1;0.416669664774;"""4/4""";61
106.2501;2.1875;4;1;63;4;1;0.416669664774;"""4/4""";60
111.2501;0.3819;4;1;66;4;1;0.416669664774;"""4/4""";60
111.6668;0.2431;4;1;67;1;1;0.416669664774;"""4/4""";62
112.0834;1.2153;4;1;67;2;1;0.416669664774;"""4/4""";63
113.3334;0.2083;4;2;68;1;1;0.416669664774;"""4/4""";58
113.5418;0.1736;4;2;68;1;2;0.416669664774;"""4/4""";55
113.7501;2.6563;4;1;68;2;1;0.416669664774;"""4/4""";60
117.0834;0.2951;4;1;70;2;1;0.416669664774;"""4/4""";56
117.5001;0.2778;4;1;70;3;1;0.416669664774;"""4/4""";56
117.9168;0.3646;4;1;70;4;1;0.416669664774;"""4/4""";56
118.3334;0.8333;4;1;71;1;1;0.416669664774;"""4/4""";58
119.1668;0.3819;4;1;71;3;1;0.416669664774;"""4/4""";60
119.5834;1.25;4;1;71;4;1;0.416669664774;"""4/4""";58
120.8334;0.1389;4;2;72;3;1;0.416669664774;"""4/4""";55
121.0418;0.1563;4;2;72;3;2;0.416669664774;"""4/4""";53
121.2501;1.8576;4;1;72;4;1;0.416669664774;"""4/4""";51
124.1668;0.8333;4;1;74;3;1;0.416669664774;"""4/4""";60
125.0001;0.1736;4;1;75;1;1;0.416669664774;"""4/4""";62
125.4168;1.2153;4;1;75;2;1;0.416669664774;"""4/4""";63
126.6668;0.2083;4;2;76;1;1;0.416669664774;"""4/4""";58
126.8751;0.2083;4;2;76;1;2;0.416669664774;"""4/4""";55
127.0834;2.5694;4;1;76;2;1;0.416669664774;"""4/4""";60
130.8334;0.2778;4;1;78;3;1;0.416669664774;"""4/4""";60
131.2501;0.3993;4;1;78;4;1;0.416669664774;"""4/4""";60
131.6668;0.816;4;1;79;1;1;0.416669664774;"""4/4""";62
132.5001;0.2778;4;1;79;3;1;0.416669664774;"""4/4""";63
132.9168;2.7778;4;1;79;4;1;0.416669664774;"""4/4""";63
150.0001;0.7639;4;1;90;1;1;0.416669664774;"""4/4""";63
150.8335;0.816;4;1;90;3;1;0.416669664774;"""4/4""";62
