onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
22.5;0.1758;4;2;13;1;1;0.468748576964;"""4/4""";69
22.7344;0.1953;4;2;13;1;2;0.468748576964;"""4/4""";68
22.9688;0.1758;4;2;13;2;1;0.468748576964;"""4/4""";66
23.2031;0.3711;4;2;13;2;2;0.468748576964;"""4/4""";64
23.6719;0.2539;4;2;13;3;2;0.468748576964;"""4/4""";64
26.0156;0.1172;4;2;14;4;2;0.468748576964;"""4/4""";64
26.25;0.1367;4;2;15;1;1;0.468748576964;"""4/4""";69
26.4844;0.1172;4;2;15;1;2;0.468748576964;"""4/4""";68
26.7188;0.1563;4;2;15;2;1;0.468748576964;"""4/4""";66
26.9531;0.2344;4;2;15;2;2;0.468748576964;"""4/4""";64
27.4219;0.1172;4;2;15;3;2;0.468748576964;"""4/4""";56
27.6563;0.1367;4;2;15;4;1;0.468748576964;"""4/4""";56
27.8906;0.3125;4;2;15;4;2;0.468748576964;"""4/4""";56
28.3594;0.332;4;2;16;1;2;0.468748576964;"""4/4""";56
30.0;0.2148;4;2;17;1;1;0.468748576964;"""4/4""";69
30.2344;0.1953;4;2;17;1;2;0.468748576964;"""4/4""";67
30.4688;0.1758;4;2;17;2;1;0.468748576964;"""4/4""";66
30.7031;0.3906;4;2;17;2;2;0.468748576964;"""4/4""";64
31.1719;0.3711;4;2;17;3;2;0.468748576964;"""4/4""";57
33.5156;0.1367;4;2;18;4;2;0.468748576964;"""4/4""";64
33.75;0.1563;4;2;19;1;1;0.468748576964;"""4/4""";69
33.9844;0.1563;4;2;19;1;2;0.468748576964;"""4/4""";68
34.2188;0.1758;4;2;19;2;1;0.468748576964;"""4/4""";66
34.4531;0.2344;4;2;19;2;2;0.468748576964;"""4/4""";64
34.9219;0.1172;4;2;19;3;2;0.468748576964;"""4/4""";56
35.1563;0.1563;4;2;19;4;1;0.468748576964;"""4/4""";56
35.3906;0.3125;4;2;19;4;2;0.468748576964;"""4/4""";56
35.8594;0.4102;4;2;20;1;2;0.468748576964;"""4/4""";56
36.7969;0.1563;4;2;20;3;2;0.468748576964;"""4/4""";59
37.0313;0.1758;4;2;20;4;1;0.468748576964;"""4/4""";62
37.2656;0.1172;4;2;20;4;2;0.468748576964;"""4/4""";59
37.5;0.1758;4;2;21;1;1;0.468748576964;"""4/4""";67
37.7344;0.8984;4;2;21;1;2;0.468748576964;"""4/4""";66
38.6719;0.1758;4;2;21;3;2;0.468748576964;"""4/4""";64
38.9063;0.3906;4;1;21;4;1;0.468748576964;"""4/4""";66
39.375;0.1563;4;2;22;1;1;0.468748576964;"""4/4""";64
39.6094;0.4102;4;2;22;1;2;0.468748576964;"""4/4""";66
41.25;0.1563;4;2;23;1;1;0.468748576964;"""4/4""";67
41.4844;0.4102;4;2;23;1;2;0.468748576964;"""4/4""";66
41.9531;0.332;4;2;23;2;2;0.468748576964;"""4/4""";64
42.4219;0.4102;4;2;23;3;2;0.468748576964;"""4/4""";66
42.8906;0.0781;4;4;23;4;3;0.468748576964;"""4/4""";66
43.0078;0.0586;4;4;23;4;4;0.468748576964;"""4/4""";64
43.125;0.2539;4;1;24;1;1;0.468748576964;"""4/4""";61
44.2969;0.1367;4;2;24;3;2;0.468748576964;"""4/4""";61
44.5313;0.1758;4;2;24;4;1;0.468748576964;"""4/4""";64
44.7656;0.1563;4;2;24;4;2;0.468748576964;"""4/4""";61
45.0;0.1563;4;2;25;1;1;0.468748576964;"""4/4""";67
45.2344;0.8594;4;2;25;1;2;0.468748576964;"""4/4""";66
46.1719;0.2148;4;2;25;3;2;0.468748576964;"""4/4""";64
46.4063;0.3516;4;1;25;4;1;0.468748576964;"""4/4""";66
46.875;0.1758;4;2;26;1;1;0.468748576964;"""4/4""";64
47.1094;0.6641;4;2;26;1;2;0.468748576964;"""4/4""";63
48.0469;0.1563;4;2;26;3;2;0.468748576964;"""4/4""";60
48.2813;0.1758;4;2;26;4;1;0.468748576964;"""4/4""";63
48.5156;0.4297;4;2;26;4;2;0.468748576964;"""4/4""";65
50.0391;0.0586;4;4;27;3;4;0.468748576964;"""4/4""";61
50.1563;0.1563;4;2;27;4;1;0.468748576964;"""4/4""";65
50.3906;0.1563;4;2;27;4;2;0.468748576964;"""4/4""";65
50.625;0.3516;4;1;28;1;1;0.468748576964;"""4/4""";63
60.0;0.1758;4;2;33;1;1;0.468748576964;"""4/4""";69
60.2344;0.1953;4;2;33;1;2;0.468748576964;"""4/4""";68
60.4688;0.1758;4;2;33;2;1;0.468748576964;"""4/4""";66
60.7031;0.3711;4;2;33;2;2;0.468748576964;"""4/4""";64
61.1719;0.2539;4;2;33;3;2;0.468748576964;"""4/4""";64
63.75;0.1367;4;2;35;1;1;0.468748576964;"""4/4""";69
63.9844;0.1172;4;2;35;1;2;0.468748576964;"""4/4""";68
64.2188;0.1563;4;2;35;2;1;0.468748576964;"""4/4""";66
64.4531;0.2344;4;2;35;2;2;0.468748576964;"""4/4""";64
64.9219;0.1172;4;2;35;3;2;0.468748576964;"""4/4""";56
65.1563;0.1367;4;2;35;4;1;0.468748576964;"""4/4""";56
65.3906;0.3125;4;2;35;4;2;0.468748576964;"""4/4""";56
65.8594;0.332;4;2;36;1;2;0.468748576964;"""4/4""";56
67.5;0.2148;4;2;37;1;1;0.468748576964;"""4/4""";69
67.7344;0.1953;4;2;37;1;2;0.468748576964;"""4/4""";67
67.9688;0.1758;4;2;37;2;1;0.468748576964;"""4/4""";66
68.2031;0.3906;4;2;37;2;2;0.468748576964;"""4/4""";64
68.6719;0.3711;4;2;37;3;2;0.468748576964;"""4/4""";57
71.25;0.1563;4;2;39;1;1;0.468748576964;"""4/4""";69
71.4844;0.1563;4;2;39;1;2;0.468748576964;"""4/4""";68
71.7188;0.1758;4;2;39;2;1;0.468748576964;"""4/4""";66
71.9531;0.2344;4;2;39;2;2;0.468748576964;"""4/4""";64
72.4219;0.1172;4;2;39;3;2;0.468748576964;"""4/4""";56
72.6563;0.1563;4;2;39;4;1;0.468748576964;"""4/4""";56
72.8906;0.3125;4;2;39;4;2;0.468748576964;"""4/4""";56
73.3594;0.4102;4;2;40;1;2;0.468748576964;"""4/4""";56
74.2969;0.1563;4;2;40;3;2;0.468748576964;"""4/4""";59
74.5313;0.1758;4;2;40;4;1;0.468748576964;"""4/4""";62
74.7656;0.1172;4;2;40;4;2;0.468748576964;"""4/4""";59
75.0;0.1758;4;2;41;1;1;0.468748576964;"""4/4""";67
75.2344;0.8984;4;2;41;1;2;0.468748576964;"""4/4""";66
76.1719;0.1758;4;2;41;3;2;0.468748576964;"""4/4""";64
76.4063;0.3906;4;1;41;4;1;0.468748576964;"""4/4""";66
76.875;0.1563;4;2;42;1;1;0.468748576964;"""4/4""";64
77.1094;0.4102;4;2;42;1;2;0.468748576964;"""4/4""";66
78.75;0.1563;4;2;43;1;1;0.468748576964;"""4/4""";67
78.9844;0.4102;4;2;43;1;2;0.468748576964;"""4/4""";66
79.4531;0.332;4;2;43;2;2;0.468748576964;"""4/4""";64
79.9219;0.4102;4;2;43;3;2;0.468748576964;"""4/4""";66
80.3906;0.0781;4;4;43;4;3;0.468748576964;"""4/4""";66
80.5078;0.0586;4;4;43;4;4;0.468748576964;"""4/4""";64
80.625;0.2539;4;1;44;1;1;0.468748576964;"""4/4""";61
81.7969;0.1367;4;2;44;3;2;0.468748576964;"""4/4""";61
82.0313;0.1758;4;2;44;4;1;0.468748576964;"""4/4""";64
82.2656;0.1563;4;2;44;4;2;0.468748576964;"""4/4""";61
82.5;0.1563;4;2;45;1;1;0.468748576964;"""4/4""";67
82.7344;0.8594;4;2;45;1;2;0.468748576964;"""4/4""";66
83.6719;0.2148;4;2;45;3;2;0.468748576964;"""4/4""";64
83.9063;0.3516;4;1;45;4;1;0.468748576964;"""4/4""";66
84.375;0.1758;4;2;46;1;1;0.468748576964;"""4/4""";64
84.6094;0.6641;4;2;46;1;2;0.468748576964;"""4/4""";63
85.5469;0.1563;4;2;46;3;2;0.468748576964;"""4/4""";60
85.7813;0.1758;4;2;46;4;1;0.468748576964;"""4/4""";63
86.0156;0.4297;4;2;46;4;2;0.468748576964;"""4/4""";65
87.5391;0.0586;4;4;47;3;4;0.468748576964;"""4/4""";61
87.6563;0.1563;4;2;47;4;1;0.468748576964;"""4/4""";65
87.8906;0.1563;4;2;47;4;2;0.468748576964;"""4/4""";65
88.125;0.3516;4;1;48;1;1;0.468748576964;"""4/4""";63
101.25;1.7773;4;1;55;1;1;0.468748576964;"""4/4""";59
103.125;1.8164;4;1;56;1;1;0.468748576964;"""4/4""";61
105.0;1.7773;4;1;57;1;1;0.468748576964;"""4/4""";63
106.875;1.7773;4;1;58;1;1;0.468748576964;"""4/4""";66
108.75;1.8164;4;1;59;1;1;0.468748576964;"""4/4""";69
110.625;1.7383;4;1;60;1;1;0.468748576964;"""4/4""";71
120.0;0.332;4;1;65;1;1;0.468748576964;"""4/4""";69
120.4688;0.1758;4;2;65;2;1;0.468748576964;"""4/4""";68
120.7031;0.3711;4;2;65;2;2;0.468748576964;"""4/4""";64
121.1719;0.2539;4;2;65;3;2;0.468748576964;"""4/4""";64
123.75;0.1367;4;2;67;1;1;0.468748576964;"""4/4""";69
123.9844;0.1172;4;2;67;1;2;0.468748576964;"""4/4""";68
124.2188;0.1563;4;2;67;2;1;0.468748576964;"""4/4""";66
124.4531;0.2344;4;2;67;2;2;0.468748576964;"""4/4""";64
124.9219;0.1172;4;2;67;3;2;0.468748576964;"""4/4""";56
125.1563;0.1367;4;2;67;4;1;0.468748576964;"""4/4""";56
125.3906;0.3125;4;2;67;4;2;0.468748576964;"""4/4""";56
125.8594;0.332;4;2;68;1;2;0.468748576964;"""4/4""";56
127.5;0.2148;4;2;69;1;1;0.468748576964;"""4/4""";69
127.7344;0.1953;4;2;69;1;2;0.468748576964;"""4/4""";67
127.9688;0.1758;4;2;69;2;1;0.468748576964;"""4/4""";64
128.2031;0.3906;4;2;69;2;2;0.468748576964;"""4/4""";67
128.6719;0.3711;4;2;69;3;2;0.468748576964;"""4/4""";61
131.25;0.1563;4;2;71;1;1;0.468748576964;"""4/4""";69
131.4844;0.1563;4;2;71;1;2;0.468748576964;"""4/4""";68
131.7188;0.1758;4;2;71;2;1;0.468748576964;"""4/4""";66
131.9531;0.2344;4;2;71;2;2;0.468748576964;"""4/4""";64
132.4219;0.1172;4;2;71;3;2;0.468748576964;"""4/4""";56
132.6563;0.1563;4;2;71;4;1;0.468748576964;"""4/4""";56
132.8906;0.3125;4;2;71;4;2;0.468748576964;"""4/4""";56
133.3594;0.4102;4;2;72;1;2;0.468748576964;"""4/4""";56
134.2969;0.1563;4;2;72;3;2;0.468748576964;"""4/4""";59
134.5313;0.1758;4;2;72;4;1;0.468748576964;"""4/4""";62
134.7656;0.1172;4;2;72;4;2;0.468748576964;"""4/4""";59
135.0;0.1758;4;2;73;1;1;0.468748576964;"""4/4""";67
135.2344;0.8984;4;2;73;1;2;0.468748576964;"""4/4""";66
136.1719;0.1758;4;2;73;3;2;0.468748576964;"""4/4""";64
136.4063;0.3906;4;1;73;4;1;0.468748576964;"""4/4""";66
136.875;0.1563;4;2;74;1;1;0.468748576964;"""4/4""";64
137.1094;0.4102;4;2;74;1;2;0.468748576964;"""4/4""";66
138.75;0.1563;4;2;75;1;1;0.468748576964;"""4/4""";67
138.9844;0.4102;4;2;75;1;2;0.468748576964;"""4/4""";66
139.4531;0.332;4;2;75;2;2;0.468748576964;"""4/4""";64
139.9219;0.4102;4;2;75;3;2;0.468748576964;"""4/4""";66
140.3906;0.0781;4;4;75;4;3;0.468748576964;"""4/4""";66
140.5078;0.0586;4;4;75;4;4;0.468748576964;"""4/4""";64
140.625;0.2539;4;1;76;1;1;0.468748576964;"""4/4""";61
141.7969;0.1367;4;2;76;3;2;0.468748576964;"""4/4""";61
142.0313;0.1758;4;2;76;4;1;0.468748576964;"""4/4""";64
142.2656;0.1563;4;2;76;4;2;0.468748576964;"""4/4""";61
142.5;1.0938;4;1;77;1;1;0.468748576964;"""4/4""";73
143.6719;0.1563;4;2;77;3;2;0.468748576964;"""4/4""";74
143.9063;0.3906;4;1;77;4;1;0.468748576964;"""4/4""";73
144.375;0.9375;4;1;78;1;1;0.468748576964;"""4/4""";72
145.5469;0.1563;4;2;78;3;2;0.468748576964;"""4/4""";60
145.7813;0.1758;4;2;78;4;1;0.468748576964;"""4/4""";63
146.0156;0.4297;4;2;78;4;2;0.468748576964;"""4/4""";65
147.5391;0.0586;4;4;79;3;4;0.468748576964;"""4/4""";61
147.6563;0.1563;4;2;79;4;1;0.468748576964;"""4/4""";65
147.8906;0.1563;4;2;79;4;2;0.468748576964;"""4/4""";65
148.125;0.3516;4;1;80;1;1;0.468748576964;"""4/4""";63
165.4688;0.2539;4;1;89;2;1;0.468748576964;"""4/4""";68
165.9375;0.2344;4;2;89;3;1;0.468748576964;"""4/4""";66
166.1719;0.1953;4;2;89;3;2;0.468748576964;"""4/4""";68
169.2188;0.2344;4;1;91;2;1;0.468748576964;"""4/4""";68
169.6875;0.2344;4;2;91;3;1;0.468748576964;"""4/4""";66
169.9219;0.293;4;2;91;3;2;0.468748576964;"""4/4""";68
170.3906;0.3906;4;2;91;4;2;0.468748576964;"""4/4""";62
172.9688;0.2344;4;1;93;2;1;0.468748576964;"""4/4""";68
173.4375;0.2344;4;2;93;3;1;0.468748576964;"""4/4""";66
173.6719;0.2148;4;2;93;3;2;0.468748576964;"""4/4""";68
176.7188;0.2344;4;1;95;2;1;0.468748576964;"""4/4""";68
177.1875;0.2344;4;2;95;3;1;0.468748576964;"""4/4""";66
177.4219;0.3516;4;2;95;3;2;0.468748576964;"""4/4""";68
177.8906;0.3906;4;2;95;4;2;0.468748576964;"""4/4""";62
180.4688;0.2344;4;1;97;2;1;0.468748576964;"""4/4""";68
180.9375;0.2344;4;2;97;3;1;0.468748576964;"""4/4""";66
181.1719;0.1953;4;2;97;3;2;0.468748576964;"""4/4""";68
184.2188;0.1953;4;1;99;2;1;0.468748576964;"""4/4""";68
184.6875;0.2344;4;2;99;3;1;0.468748576964;"""4/4""";66
184.9219;0.293;4;2;99;3;2;0.468748576964;"""4/4""";68
185.3906;0.3906;4;2;99;4;2;0.468748576964;"""4/4""";62
