onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
0.0012608;0.00010031;4;1;8;3;1;0.370370907027;"""4/4""";69
0.00137191;3.549e-05;4;1;9;2;1;0.370370907027;"""4/4""";71
0.00140741;3.395e-05;4;1;9;3;1;0.370370907027;"""4/4""";69
0.00144599;3.549e-05;4;1;9;4;1;0.370370907027;"""4/4""";67
0.00148148;0.00010031;4;1;10;1;1;0.370370907027;"""4/4""";66
0.00159413;3.395e-05;4;1;10;4;1;0.370370907027;"""4/4""";64
0.00162963;3.549e-05;4;1;11;1;1;0.370370907027;"""4/4""";67
0.00166821;3.704e-05;4;1;11;2;1;0.370370907027;"""4/4""";66
0.00170525;9.568e-05;4;1;11;3;1;0.370370907027;"""4/4""";62
0.00181636;3.549e-05;4;1;12;2;1;0.370370907027;"""4/4""";60
0.00185185;3.704e-05;4;1;12;3;1;0.370370907027;"""4/4""";67
0.00189043;3.549e-05;4;1;12;4;1;0.370370907027;"""4/4""";59
0.00192592;0.00018364;4;1;13;1;1;0.370370907027;"""4/4""";57
0.00214969;0.00010185;4;1;14;3;1;0.370370907027;"""4/4""";69
0.0022608;3.549e-05;4;1;15;2;1;0.370370907027;"""4/4""";71
0.00229784;3.241e-05;4;1;15;3;1;0.370370907027;"""4/4""";69
0.00233487;3.549e-05;4;1;15;4;1;0.370370907027;"""4/4""";67
0.00237037;9.414e-05;4;1;16;1;1;0.370370907027;"""4/4""";66
0.00248302;3.395e-05;4;1;16;4;1;0.370370907027;"""4/4""";64
0.00251852;3.549e-05;4;1;17;1;1;0.370370907027;"""4/4""";67
0.0025571;3.549e-05;4;1;17;2;1;0.370370907027;"""4/4""";66
0.00259259;0.00010185;4;1;17;3;1;0.370370907027;"""4/4""";62
0.00270524;3.549e-05;4;1;18;2;1;0.370370907027;"""4/4""";60
0.00274074;3.704e-05;4;1;18;3;1;0.370370907027;"""4/4""";67
0.00277932;3.395e-05;4;1;18;4;1;0.370370907027;"""4/4""";59
0.00281636;0.00016049;4;1;19;1;1;0.370370907027;"""4/4""";57
0.00300154;3.086e-05;4;1;20;2;1;0.370370907027;"""4/4""";69
0.00303858;2.469e-05;4;1;20;3;1;0.370370907027;"""4/4""";77
0.00307407;2.16e-05;4;1;20;4;1;0.370370907027;"""4/4""";77
0.00311111;1.852e-05;4;1;21;1;1;0.370370907027;"""4/4""";77
0.00314969;2.16e-05;4;1;21;2;1;0.370370907027;"""4/4""";77
0.00318518;1.698e-05;4;1;21;3;1;0.370370907027;"""4/4""";76
0.00322222;1.235e-05;4;1;21;4;1;0.370370907027;"""4/4""";76
0.00325926;2.16e-05;4;1;22;1;1;0.370370907027;"""4/4""";76
0.00329629;1.852e-05;4;1;22;2;1;0.370370907027;"""4/4""";74
0.00333333;2.315e-05;4;1;22;3;1;0.370370907027;"""4/4""";74
0.00337191;2.932e-05;4;1;22;4;1;0.370370907027;"""4/4""";72
0.0034074;3.704e-05;4;1;23;1;1;0.370370907027;"""4/4""";74
0.00346142;7.72e-06;4;2;23;2;2;0.370370907027;"""4/4""";72
0.00348148;0.00030247;4;1;23;3;1;0.370370907027;"""4/4""";74
0.00389043;3.086e-05;4;1;26;2;1;0.370370907027;"""4/4""";69
0.00392901;2.16e-05;4;1;26;3;1;0.370370907027;"""4/4""";77
0.0039645;1.852e-05;4;1;26;4;1;0.370370907027;"""4/4""";77
0.00400154;2.16e-05;4;1;27;1;1;0.370370907027;"""4/4""";77
0.00403858;1.389e-05;4;1;27;2;1;0.370370907027;"""4/4""";77
0.00407407;2.623e-05;4;1;27;3;1;0.370370907027;"""4/4""";76
0.00411111;1.852e-05;4;1;27;4;1;0.370370907027;"""4/4""";76
0.00414814;1.698e-05;4;1;28;1;1;0.370370907027;"""4/4""";76
0.00418518;2.469e-05;4;1;28;2;1;0.370370907027;"""4/4""";74
0.00422222;2.469e-05;4;1;28;3;1;0.370370907027;"""4/4""";74
