onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
23.3333;0.235;4;2;12;2;2;0.512815842553;"""4/4""";60
23.5897;0.1709;4;2;12;3;1;0.512815842553;"""4/4""";57
23.8461;0.2137;4;2;12;3;2;0.512815842553;"""4/4""";57
24.1025;0.1496;4;4;12;4;1;0.512815842553;"""4/4""";55
24.359;0.0641;4;4;12;4;3;0.512815842553;"""4/4""";55
24.4872;0.0855;4;4;12;4;4;0.512815842553;"""4/4""";55
24.6154;0.1709;4;4;13;1;1;0.512815842553;"""4/4""";57
24.8718;0.0641;4;4;13;1;3;0.512815842553;"""4/4""";57
25.0;0.0855;4;4;13;1;4;0.512815842553;"""4/4""";57
25.1282;0.1496;4;4;13;2;1;0.512815842553;"""4/4""";57
25.3846;0.0641;4;4;13;2;3;0.512815842553;"""4/4""";57
25.5128;0.0641;4;4;13;2;4;0.512815842553;"""4/4""";57
25.641;0.1496;4;2;13;3;1;0.512815842553;"""4/4""";57
25.8974;0.235;4;2;13;3;2;0.512815842553;"""4/4""";57
26.1538;0.2564;4;4;13;4;1;0.512815842553;"""4/4""";55
26.4102;0.0641;4;4;13;4;3;0.512815842553;"""4/4""";60
26.5384;0.0641;4;4;13;4;4;0.512815842553;"""4/4""";60
26.6666;0.1923;4;4;14;1;1;0.512815842553;"""4/4""";60
26.9231;0.0855;4;4;14;1;3;0.512815842553;"""4/4""";57
27.0513;0.0641;4;4;14;1;4;0.512815842553;"""4/4""";57
27.1795;0.1496;4;4;14;2;1;0.512815842553;"""4/4""";57
27.4359;0.0641;4;4;14;2;3;0.512815842553;"""4/4""";55
27.5641;0.0641;4;4;14;2;4;0.512815842553;"""4/4""";55
27.6923;0.0855;4;4;14;3;1;0.512815842553;"""4/4""";55
27.8205;0.0641;4;4;14;3;2;0.512815842553;"""4/4""";55
27.9487;0.1282;4;4;14;3;3;0.512815842553;"""4/4""";55
28.2051;0.1496;4;2;14;4;1;0.512815842553;"""4/4""";55
28.4615;0.2564;4;2;14;4;2;0.512815842553;"""4/4""";55
28.7179;0.2991;4;1;15;1;1;0.512815842553;"""4/4""";57
29.4872;0.0641;4;4;15;2;3;0.512815842553;"""4/4""";53
29.6154;0.0855;4;4;15;2;4;0.512815842553;"""4/4""";53
29.7436;0.1709;4;4;15;3;1;0.512815842553;"""4/4""";53
30.0;0.1282;4;4;15;3;3;0.512815842553;"""4/4""";53
30.1282;0.1282;4;4;15;3;4;0.512815842553;"""4/4""";55
30.2564;0.3419;4;1;15;4;1;0.512815842553;"""4/4""";48
30.7692;0.2564;4;2;16;1;1;0.512815842553;"""4/4""";62
31.0256;0.2564;4;2;16;1;2;0.512815842553;"""4/4""";64
31.282;0.3205;4;4;16;2;1;0.512815842553;"""4/4""";72
31.6666;0.1709;4;4;16;2;4;0.512815842553;"""4/4""";55
31.923;0.1496;4;4;16;3;2;0.512815842553;"""4/4""";55
32.1795;0.0855;4;4;16;3;4;0.512815842553;"""4/4""";55
32.3077;0.1709;4;2;16;4;1;0.512815842553;"""4/4""";55
32.5641;0.235;4;2;16;4;2;0.512815842553;"""4/4""";52
32.8205;0.1709;4;4;17;1;1;0.512815842553;"""4/4""";53
33.0769;0.0641;4;4;17;1;3;0.512815842553;"""4/4""";53
33.2051;0.0641;4;4;17;1;4;0.512815842553;"""4/4""";53
33.3333;0.1496;4;4;17;2;1;0.512815842553;"""4/4""";53
33.5897;0.1282;4;4;17;2;3;0.512815842553;"""4/4""";53
33.7179;0.1282;4;4;17;2;4;0.512815842553;"""4/4""";55
33.8461;0.1709;4;4;17;3;1;0.512815842553;"""4/4""";53
34.1025;0.0855;4;4;17;3;3;0.512815842553;"""4/4""";53
34.2307;0.1282;4;4;17;3;4;0.512815842553;"""4/4""";55
34.3589;0.1709;4;2;17;4;1;0.512815842553;"""4/4""";48
34.6153;0.1923;4;2;17;4;2;0.512815842553;"""4/4""";48
34.8718;0.1709;4;2;18;1;1;0.512815842553;"""4/4""";57
35.1282;0.1709;4;2;18;1;2;0.512815842553;"""4/4""";57
35.3846;0.1496;4;2;18;2;1;0.512815842553;"""4/4""";57
35.641;0.1923;4;2;18;2;2;0.512815842553;"""4/4""";57
35.8974;0.1068;4;4;18;3;1;0.512815842553;"""4/4""";55
36.0256;0.1709;4;4;18;3;2;0.512815842553;"""4/4""";55
36.282;0.235;4;4;18;3;4;0.512815842553;"""4/4""";57
36.923;0.0855;4;4;19;1;1;0.512815842553;"""4/4""";53
37.0512;0.1282;4;4;19;1;2;0.512815842553;"""4/4""";53
37.1795;0.1709;4;4;19;1;3;0.512815842553;"""4/4""";52
37.4359;0.1068;4;4;19;2;1;0.512815842553;"""4/4""";53
