onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
10.7143;0.4762;4;2;5;3;2;0.476192745186;"""4/4""";62
11.1905;0.1984;4;2;5;4;2;0.476192745186;"""4/4""";64
11.4286;0.3571;4;4;6;1;1;0.476192745186;"""4/4""";62
11.7857;0.0794;4;4;6;1;4;0.476192745186;"""4/4""";60
11.9048;0.2183;4;1;6;2;1;0.476192745186;"""4/4""";59
12.8571;0.1587;4;2;6;4;1;0.476192745186;"""4/4""";59
13.0952;0.0794;4;2;6;4;2;0.476192745186;"""4/4""";62
13.3333;0.3571;4;4;7;1;1;0.476192745186;"""4/4""";60
13.6905;0.0794;4;4;7;1;4;0.476192745186;"""4/4""";59
13.8095;0.2183;4;1;7;2;1;0.476192745186;"""4/4""";57
15.4762;0.0794;4;2;8;1;2;0.476192745186;"""4/4""";59
15.7143;0.0794;4;2;8;2;1;0.476192745186;"""4/4""";59
15.9524;0.0794;4;2;8;2;2;0.476192745186;"""4/4""";59
16.1905;0.3571;4;1;8;3;1;0.476192745186;"""4/4""";59
16.6667;0.4563;4;1;8;4;1;0.476192745186;"""4/4""";59
17.1428;1.3294;4;1;9;1;1;0.476192745186;"""4/4""";54
18.5714;0.3968;4;1;9;4;1;0.476192745186;"""4/4""";64
19.0476;0.3571;4;4;10;1;1;0.476192745186;"""4/4""";62
19.4047;0.0794;4;4;10;1;4;0.476192745186;"""4/4""";60
19.5238;0.2778;4;1;10;2;1;0.476192745186;"""4/4""";59
20.4762;0.0992;4;2;10;4;1;0.476192745186;"""4/4""";59
20.7143;0.0992;4;2;10;4;2;0.476192745186;"""4/4""";62
20.9524;0.3571;4;4;11;1;1;0.476192745186;"""4/4""";60
21.3095;0.0794;4;4;11;1;4;0.476192745186;"""4/4""";59
21.4286;0.2579;4;1;11;2;1;0.476192745186;"""4/4""";57
23.0952;0.1389;4;2;12;1;2;0.476192745186;"""4/4""";59
23.3333;0.0992;4;2;12;2;1;0.476192745186;"""4/4""";59
23.5714;0.119;4;2;12;2;2;0.476192745186;"""4/4""";59
23.8095;0.377;4;1;12;3;1;0.476192745186;"""4/4""";59
24.2857;0.2381;4;2;12;4;1;0.476192745186;"""4/4""";59
24.5238;1.9048;4;2;12;4;2;0.476192745186;"""4/4""";71
26.9047;0.2381;4;2;14;1;2;0.476192745186;"""4/4""";67
27.1428;0.1984;4;2;14;2;1;0.476192745186;"""4/4""";66
27.3809;0.2183;4;2;14;2;2;0.476192745186;"""4/4""";64
27.619;0.3968;4;1;14;3;1;0.476192745186;"""4/4""";62
28.0952;0.3571;4;1;14;4;1;0.476192745186;"""4/4""";60
28.5714;0.3571;4;4;15;1;1;0.476192745186;"""4/4""";62
28.9285;0.0992;4;4;15;1;4;0.476192745186;"""4/4""";60
29.0476;0.3175;4;4;15;2;1;0.476192745186;"""4/4""";59
29.4047;0.0794;4;4;15;2;4;0.476192745186;"""4/4""";57
29.5238;0.119;4;4;15;3;1;0.476192745186;"""4/4""";59
29.6428;0.0992;4;4;15;3;2;0.476192745186;"""4/4""";57
29.7619;0.4563;4;4;15;3;3;0.476192745186;"""4/4""";55
30.7143;0.2183;4;2;16;1;2;0.476192745186;"""4/4""";67
30.9523;0.1587;4;2;16;2;1;0.476192745186;"""4/4""";66
31.1904;0.1786;4;2;16;2;2;0.476192745186;"""4/4""";64
31.4285;0.377;4;1;16;3;1;0.476192745186;"""4/4""";62
31.9047;0.4365;4;1;16;4;1;0.476192745186;"""4/4""";57
32.3809;0.9127;4;1;17;1;1;0.476192745186;"""4/4""";55
33.8095;0.2381;4;2;17;4;1;0.476192745186;"""4/4""";62
34.0476;0.1984;4;2;17;4;2;0.476192745186;"""4/4""";64
34.2857;0.3571;4;4;18;1;1;0.476192745186;"""4/4""";62
34.6428;0.0794;4;4;18;1;4;0.476192745186;"""4/4""";60
34.7619;0.2183;4;1;18;2;1;0.476192745186;"""4/4""";59
35.7143;0.1587;4;2;18;4;1;0.476192745186;"""4/4""";59
35.9523;0.0794;4;2;18;4;2;0.476192745186;"""4/4""";62
36.1904;0.3571;4;4;19;1;1;0.476192745186;"""4/4""";60
36.5476;0.0794;4;4;19;1;4;0.476192745186;"""4/4""";59
36.6666;0.2183;4;1;19;2;1;0.476192745186;"""4/4""";57
38.3333;0.0794;4;2;20;1;2;0.476192745186;"""4/4""";59
38.5714;0.0794;4;2;20;2;1;0.476192745186;"""4/4""";59
38.8095;0.0794;4;2;20;2;2;0.476192745186;"""4/4""";59
39.0476;0.3571;4;1;20;3;1;0.476192745186;"""4/4""";59
39.5238;0.4563;4;1;20;4;1;0.476192745186;"""4/4""";59
40.0;1.3294;4;1;21;1;1;0.476192745186;"""4/4""";54
41.4285;0.3968;4;1;21;4;1;0.476192745186;"""4/4""";64
41.9047;0.3571;4;4;22;1;1;0.476192745186;"""4/4""";62
42.2619;0.0794;4;4;22;1;4;0.476192745186;"""4/4""";60
42.3809;0.2778;4;1;22;2;1;0.476192745186;"""4/4""";59
43.3333;0.0992;4;2;22;4;1;0.476192745186;"""4/4""";59
43.5714;0.0992;4;2;22;4;2;0.476192745186;"""4/4""";62
43.8095;0.3571;4;4;23;1;1;0.476192745186;"""4/4""";60
44.1666;0.0794;4;4;23;1;4;0.476192745186;"""4/4""";59
44.2857;0.2579;4;1;23;2;1;0.476192745186;"""4/4""";57
45.9523;0.1389;4;2;24;1;2;0.476192745186;"""4/4""";59
46.1904;0.0992;4;2;24;2;1;0.476192745186;"""4/4""";59
46.4285;0.119;4;2;24;2;2;0.476192745186;"""4/4""";59
46.6666;0.377;4;1;24;3;1;0.476192745186;"""4/4""";59
47.1428;0.2381;4;2;24;4;1;0.476192745186;"""4/4""";59
47.3809;1.9048;4;2;24;4;2;0.476192745186;"""4/4""";71
49.7619;0.2381;4;2;26;1;2;0.476192745186;"""4/4""";67
49.9999;0.1984;4;2;26;2;1;0.476192745186;"""4/4""";66
50.238;0.2183;4;2;26;2;2;0.476192745186;"""4/4""";64
50.4761;0.3968;4;1;26;3;1;0.476192745186;"""4/4""";62
50.9523;0.3571;4;1;26;4;1;0.476192745186;"""4/4""";60
51.4285;0.3571;4;4;27;1;1;0.476192745186;"""4/4""";62
51.7857;0.0992;4;4;27;1;4;0.476192745186;"""4/4""";60
51.9047;0.3175;4;4;27;2;1;0.476192745186;"""4/4""";59
52.2619;0.0794;4;4;27;2;4;0.476192745186;"""4/4""";57
52.3809;0.119;4;4;27;3;1;0.476192745186;"""4/4""";59
52.4999;0.0992;4;4;27;3;2;0.476192745186;"""4/4""";57
52.619;0.4563;4;4;27;3;3;0.476192745186;"""4/4""";55
53.5714;0.2183;4;2;28;1;2;0.476192745186;"""4/4""";67
53.8095;0.1587;4;2;28;2;1;0.476192745186;"""4/4""";66
54.0476;0.1786;4;2;28;2;2;0.476192745186;"""4/4""";64
54.2857;0.377;4;1;28;3;1;0.476192745186;"""4/4""";62
54.7619;0.4365;4;1;28;4;1;0.476192745186;"""4/4""";57
55.238;0.9127;4;1;29;1;1;0.476192745186;"""4/4""";55
57.619;0.4365;4;1;30;2;1;0.476192745186;"""4/4""";57
58.0952;0.4167;4;1;30;3;1;0.476192745186;"""4/4""";60
58.5714;0.4365;4;1;30;4;1;0.476192745186;"""4/4""";64
59.0476;0.4563;4;1;31;1;1;0.476192745186;"""4/4""";62
59.5238;0.4167;4;1;31;2;1;0.476192745186;"""4/4""";60
59.9999;0.4365;4;1;31;3;1;0.476192745186;"""4/4""";59
