onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
0.00018072;1.657e-05;4;1;2;2;1;0.361446712577;"""4/4""";60
0.00021687;1.506e-05;4;3;2;3;1;0.361446712577;"""4/4""";64
0.00024096;1.657e-05;4;3;2;3;3;0.361446712577;"""4/4""";67
0.00027711;0.00012952;4;3;2;4;3;0.361446712577;"""4/4""";67
0.00042169;0.00012801;4;3;3;4;3;0.361446712577;"""4/4""";64
0.00056627;0.00013554;4;3;4;4;3;0.361446712577;"""4/4""";67
0.00071084;4.367e-05;4;3;5;4;3;0.361446712577;"""4/4""";64
0.00075904;2.56e-05;4;1;6;2;1;0.361446712577;"""4/4""";60
0.00079518;1.506e-05;4;3;6;3;1;0.361446712577;"""4/4""";64
0.00081928;2.259e-05;4;3;6;3;3;0.361446712577;"""4/4""";67
0.00085542;0.00013404;4;3;6;4;3;0.361446712577;"""4/4""";67
0.001;0.00010542;4;3;7;4;3;0.361446712577;"""4/4""";64
0.00114458;1.205e-05;4;3;8;4;3;0.361446712577;"""4/4""";55
0.00115663;2.41e-05;4;1;9;1;1;0.361446712577;"""4/4""";67
0.00119277;1.355e-05;4;3;9;2;1;0.361446712577;"""4/4""";67
0.00121687;6.02e-06;4;3;9;2;3;0.361446712577;"""4/4""";67
0.00122892;1.807e-05;4;3;9;3;1;0.361446712577;"""4/4""";65
0.00125301;2.56e-05;4;3;9;3;3;0.361446712577;"""4/4""";63
0.00128916;4.669e-05;4;3;9;4;3;0.361446712577;"""4/4""";62
0.00133735;9.04e-06;4;3;10;2;1;0.361446712577;"""4/4""";60
0.00136145;4.066e-05;4;3;10;2;3;0.361446712577;"""4/4""";60
0.00140964;2.41e-05;4;3;10;4;1;0.361446712577;"""4/4""";60
0.00143374;6.02e-06;4;3;10;4;3;0.361446712577;"""4/4""";58
0.00144578;2.41e-05;4;1;11;1;1;0.361446712577;"""4/4""";60
0.00148193;2.259e-05;4;1;11;2;1;0.361446712577;"""4/4""";55
0.00151807;1.807e-05;4;3;11;3;1;0.361446712577;"""4/4""";58
0.00154217;2.259e-05;4;3;11;3;3;0.361446712577;"""4/4""";60
0.00157831;6.325e-05;4;3;11;4;3;0.361446712577;"""4/4""";60
0.00172289;7.53e-06;4;3;12;4;3;0.361446712577;"""4/4""";60
0.00173494;3.012e-05;4;1;13;1;1;0.361446712577;"""4/4""";67
0.00177109;2.711e-05;4;1;13;2;1;0.361446712577;"""4/4""";67
0.00180723;1.506e-05;4;3;13;3;1;0.361446712577;"""4/4""";65
0.00183133;2.56e-05;4;3;13;3;3;0.361446712577;"""4/4""";63
0.00186747;3.916e-05;4;3;13;4;3;0.361446712577;"""4/4""";62
0.00191566;1.506e-05;4;3;14;2;1;0.361446712577;"""4/4""";60
0.00193976;3.916e-05;4;3;14;2;3;0.361446712577;"""4/4""";60
0.00198795;2.41e-05;4;3;14;4;1;0.361446712577;"""4/4""";60
0.00201205;6.02e-06;4;3;14;4;3;0.361446712577;"""4/4""";58
0.0020241;2.108e-05;4;1;15;1;1;0.361446712577;"""4/4""";60
0.00206024;2.259e-05;4;1;15;2;1;0.361446712577;"""4/4""";55
0.00209639;1.506e-05;4;3;15;3;1;0.361446712577;"""4/4""";58
0.00212048;2.41e-05;4;3;15;3;3;0.361446712577;"""4/4""";60
0.00215663;7.38e-05;4;3;15;4;3;0.361446712577;"""4/4""";60
0.00230121;7.53e-06;4;3;16;4;3;0.361446712577;"""4/4""";60
0.00231325;2.259e-05;4;1;17;1;1;0.361446712577;"""4/4""";67
0.0023494;2.56e-05;4;1;17;2;1;0.361446712577;"""4/4""";67
0.00238554;2.41e-05;4;1;17;3;1;0.361446712577;"""4/4""";67
0.00242169;2.259e-05;4;1;17;4;1;0.361446712577;"""4/4""";67
0.00248193;3.614e-05;4;3;18;1;3;0.361446712577;"""4/4""";65
0.00251807;6.02e-06;4;3;18;2;3;0.361446712577;"""4/4""";63
0.00253012;1.506e-05;4;3;18;3;1;0.361446712577;"""4/4""";65
0.00255422;3.765e-05;4;3;18;3;3;0.361446712577;"""4/4""";63
0.00260241;1.506e-05;4;3;19;1;1;0.361446712577;"""4/4""";67
0.00262651;7.53e-06;4;3;19;1;3;0.361446712577;"""4/4""";67
0.00263856;2.41e-05;4;1;19;2;1;0.361446712577;"""4/4""";67
0.0026747;1.506e-05;4;3;19;3;1;0.361446712577;"""4/4""";65
0.0026988;2.711e-05;4;3;19;3;3;0.361446712577;"""4/4""";63
0.00273494;0.00011596;4;3;19;4;3;0.361446712577;"""4/4""";60
0.00287952;1.205e-05;4;3;20;4;3;0.361446712577;"""4/4""";55
0.00289157;2.41e-05;4;1;21;1;1;0.361446712577;"""4/4""";67
0.00292771;1.355e-05;4;3;21;2;1;0.361446712577;"""4/4""";67
0.00295181;6.02e-06;4;3;21;2;3;0.361446712577;"""4/4""";67
0.00296386;1.807e-05;4;3;21;3;1;0.361446712577;"""4/4""";65
0.00298795;2.56e-05;4;3;21;3;3;0.361446712577;"""4/4""";63
0.0030241;4.669e-05;4;3;21;4;3;0.361446712577;"""4/4""";62
0.00307229;9.04e-06;4;3;22;2;1;0.361446712577;"""4/4""";60
0.00309639;4.066e-05;4;3;22;2;3;0.361446712577;"""4/4""";60
0.00314458;2.41e-05;4;3;22;4;1;0.361446712577;"""4/4""";60
0.00316868;6.02e-06;4;3;22;4;3;0.361446712577;"""4/4""";58
0.00318072;2.41e-05;4;1;23;1;1;0.361446712577;"""4/4""";60
0.00321687;2.259e-05;4;1;23;2;1;0.361446712577;"""4/4""";55
0.00325301;1.807e-05;4;3;23;3;1;0.361446712577;"""4/4""";58
0.00327711;2.259e-05;4;3;23;3;3;0.361446712577;"""4/4""";60
0.00331326;6.325e-05;4;3;23;4;3;0.361446712577;"""4/4""";60
0.00345783;7.53e-06;4;3;24;4;3;0.361446712577;"""4/4""";60
0.00346988;3.012e-05;4;1;25;1;1;0.361446712577;"""4/4""";67
0.00350603;2.711e-05;4;1;25;2;1;0.361446712577;"""4/4""";67
0.00354217;1.506e-05;4;3;25;3;1;0.361446712577;"""4/4""";65
0.00356627;2.56e-05;4;3;25;3;3;0.361446712577;"""4/4""";63
0.00360241;3.916e-05;4;3;25;4;3;0.361446712577;"""4/4""";62
0.0036506;1.506e-05;4;3;26;2;1;0.361446712577;"""4/4""";60
0.0036747;3.916e-05;4;3;26;2;3;0.361446712577;"""4/4""";60
0.00372289;2.41e-05;4;3;26;4;1;0.361446712577;"""4/4""";60
0.00374699;6.02e-06;4;3;26;4;3;0.361446712577;"""4/4""";58
0.00375904;2.108e-05;4;1;27;1;1;0.361446712577;"""4/4""";60
0.00379518;2.259e-05;4;1;27;2;1;0.361446712577;"""4/4""";55
0.00383133;1.506e-05;4;3;27;3;1;0.361446712577;"""4/4""";58
0.00385542;2.41e-05;4;3;27;3;3;0.361446712577;"""4/4""";60
0.00389157;7.38e-05;4;3;27;4;3;0.361446712577;"""4/4""";60
0.00403615;7.53e-06;4;3;28;4;3;0.361446712577;"""4/4""";60
0.0040482;2.259e-05;4;1;29;1;1;0.361446712577;"""4/4""";67
0.00408434;2.56e-05;4;1;29;2;1;0.361446712577;"""4/4""";67
0.00412048;2.41e-05;4;1;29;3;1;0.361446712577;"""4/4""";67
0.00415663;2.259e-05;4;1;29;4;1;0.361446712577;"""4/4""";67
0.00421687;3.614e-05;4;3;30;1;3;0.361446712577;"""4/4""";65
0.00425301;6.02e-06;4;3;30;2;3;0.361446712577;"""4/4""";63
0.00426506;1.506e-05;4;3;30;3;1;0.361446712577;"""4/4""";65
0.00428916;3.765e-05;4;3;30;3;3;0.361446712577;"""4/4""";63
0.00433735;9.04e-06;4;3;31;1;1;0.361446712577;"""4/4""";67
0.00436145;6.02e-06;4;3;31;1;3;0.361446712577;"""4/4""";67
0.0043735;2.56e-05;4;1;31;2;1;0.361446712577;"""4/4""";67
0.00440964;1.054e-05;4;3;31;3;1;0.361446712577;"""4/4""";65
0.00443374;2.711e-05;4;3;31;3;3;0.361446712577;"""4/4""";63
