onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
0.00126;4e-05;4;1;6;2;1;0.6;"""4/4""";74
0.00132;3.5e-05;4;1;6;3;1;0.6;"""4/4""";74
0.00138;4.25e-05;4;1;6;4;1;0.6;"""4/4""";74
0.00144;6e-05;4;1;7;1;1;0.6;"""4/4""";74
0.0015;5.75e-05;4;1;7;2;1;0.6;"""4/4""";72
0.00156;6e-05;4;1;7;3;1;0.6;"""4/4""";70
0.00162;5.75e-05;4;1;7;4;1;0.6;"""4/4""";74
0.00168;6e-05;4;1;8;1;1;0.6;"""4/4""";72
0.00174;6e-05;4;1;8;2;1;0.6;"""4/4""";70
0.0018;3e-05;4;2;8;3;1;0.6;"""4/4""";74
0.00183;9e-05;4;2;8;3;2;0.6;"""4/4""";72
0.00192;6e-05;4;1;9;1;1;0.6;"""4/4""";70
0.00198;4.75e-05;4;1;9;2;1;0.6;"""4/4""";74
0.00204;4.25e-05;4;1;9;3;1;0.6;"""4/4""";74
0.0021;4.5e-05;4;1;9;4;1;0.6;"""4/4""";74
0.00216;6e-05;4;1;10;1;1;0.6;"""4/4""";74
0.00222;6e-05;4;1;10;2;1;0.6;"""4/4""";72
0.00228;6e-05;4;1;10;3;1;0.6;"""4/4""";70
0.00234;6e-05;4;1;10;4;1;0.6;"""4/4""";77
0.0024;6e-05;4;1;11;1;1;0.6;"""4/4""";75
0.00246;5.5e-05;4;1;11;2;1;0.6;"""4/4""";74
0.00252;0.00015;4;1;11;3;1;0.6;"""4/4""";70
0.00288;6e-05;4;1;13;1;1;0.6;"""4/4""";74
0.00294;6e-05;4;1;13;2;1;0.6;"""4/4""";72
0.003;5.75e-05;4;1;13;3;1;0.6;"""4/4""";70
0.00306;6e-05;4;1;13;4;1;0.6;"""4/4""";74
0.00312;6e-05;4;1;14;1;1;0.6;"""4/4""";72
0.00318;6e-05;4;1;14;2;1;0.6;"""4/4""";70
0.00324;6e-05;4;1;14;3;1;0.6;"""4/4""";74
0.0033;6e-05;4;1;14;4;1;0.6;"""4/4""";72
0.00336;6e-05;4;1;15;1;1;0.6;"""4/4""";70
0.00342;6e-05;4;1;15;2;1;0.6;"""4/4""";74
0.00348;7.25e-05;4;1;15;3;1;0.6;"""4/4""";72
0.00357;2.5e-05;4;2;15;4;2;0.6;"""4/4""";70
0.0036;6e-05;4;1;16;1;1;0.6;"""4/4""";74
0.00366;5.75e-05;4;1;16;2;1;0.6;"""4/4""";72
0.00372;6e-05;4;1;16;3;1;0.6;"""4/4""";70
0.00378;6e-05;4;1;16;4;1;0.6;"""4/4""";77
0.00384;6e-05;4;1;17;1;1;0.6;"""4/4""";75
