onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch
6.2264;0.283;4;2;2;4;1;0.566039778723;"""4/4""";51
6.5094;0.283;4;2;2;4;2;0.566039778723;"""4/4""";53
6.7925;0.283;4;2;3;1;1;0.566039778723;"""4/4""";54
7.0755;0.283;4;2;3;1;2;0.566039778723;"""4/4""";56
7.3585;0.283;4;2;3;2;1;0.566039778723;"""4/4""";51
7.6415;0.283;4;2;3;2;2;0.566039778723;"""4/4""";53
7.9245;0.5189;4;1;3;3;1;0.566039778723;"""4/4""";54
8.4906;0.2594;4;2;3;4;1;0.566039778723;"""4/4""";51
8.7736;0.283;4;2;3;4;2;0.566039778723;"""4/4""";53
9.0566;0.283;4;2;4;1;1;0.566039778723;"""4/4""";54
9.3396;0.283;4;2;4;1;2;0.566039778723;"""4/4""";56
9.6226;0.283;4;2;4;2;1;0.566039778723;"""4/4""";50
9.9057;0.283;4;2;4;2;2;0.566039778723;"""4/4""";52
10.1887;0.4953;4;1;4;3;1;0.566039778723;"""4/4""";54
11.0377;0.283;4;2;4;4;2;0.566039778723;"""4/4""";50
11.3208;0.3538;4;1;5;1;1;0.566039778723;"""4/4""";49
11.8868;1.0849;4;1;5;2;1;0.566039778723;"""4/4""";61
13.5849;0.283;4;2;6;1;1;0.566039778723;"""4/4""";60
13.8679;0.3774;4;2;6;1;2;0.566039778723;"""4/4""";58
14.434;0.5896;4;2;6;2;2;0.566039778723;"""4/4""";53
15.283;0.283;4;2;6;4;1;0.566039778723;"""4/4""";51
15.566;0.283;4;2;6;4;2;0.566039778723;"""4/4""";53
15.8491;0.283;4;2;7;1;1;0.566039778723;"""4/4""";54
16.1321;0.2594;4;2;7;1;2;0.566039778723;"""4/4""";56
16.4151;0.283;4;2;7;2;1;0.566039778723;"""4/4""";51
16.6981;0.283;4;2;7;2;2;0.566039778723;"""4/4""";53
16.9811;0.5189;4;1;7;3;1;0.566039778723;"""4/4""";54
17.6887;0.1415;4;4;7;4;2;0.566039778723;"""4/4""";51
17.8302;0.2594;4;4;7;4;3;0.566039778723;"""4/4""";53
18.1132;0.283;4;2;8;1;1;0.566039778723;"""4/4""";54
18.3962;0.283;4;2;8;1;2;0.566039778723;"""4/4""";56
18.6793;0.2594;4;2;8;2;1;0.566039778723;"""4/4""";50
