onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form;idea
2.43229024943;0.0986848072562;4;2;2;4;2;0.210136054422;"""4/4""";74;1;1;1;F7;A1;lick
2.55129251701;0.0928798185941;4;1;3;1;1;0.226099773243;"""4/4""";72;1;0;1;Bbj7;A1;lick
2.76317460317;0.203174603175;4;1;3;2;1;0.230136054422;"""4/4""";74;1;0;1;Bbj7;A1;lick
3.01278911565;0.592108843537;4;1;3;3;1;0.229931972789;"""4/4""";72;1;0;1;G7;A1;lick
4.44662131519;0.0754648526077;4;2;5;1;2;0.231746031746;"""4/4""";65;2;1;1;F-7;A1;lick
4.6570521542;0.111746031746;4;2;5;2;2;0.214217687075;"""4/4""";67;2;0;1;F-7;A1;lick
4.80072562358;0.133514739229;4;1;5;3;1;0.228752834467;"""4/4""";70;2;0;1;Bb7;A1;lick
5.00390022676;0.16253968254;4;1;5;4;1;0.22231292517;"""4/4""";72;2;0;1;Bb7;A1;lick
5.27673469388;0.278639455782;4;1;6;1;1;0.23462585034;"""4/4""";70;2;0;1;Ebj7;A1;lick
5.7179138322;0.179954648526;4;1;6;3;1;0.22029478458;"""4/4""";70;2;0;1;Eb-6;A1;lick
5.96462585034;0.0696598639456;4;3;6;4;2;0.209070294785;"""4/4""";72;2;0;1;Eb-6;A1;lick
6.04879818594;0.0928798185941;4;3;6;4;3;0.209070294785;"""4/4""";70;2;0;1;Eb-6;A1;lick
6.2693877551;0.400544217687;4;2;7;1;2;0.210589569161;"""4/4""";70;2;0;1;Bbj7;A1;lick
7.97605442177;0.0812698412698;4;2;9;1;2;0.224761904762;"""4/4""";73;3;1;1;Bbj7;A2;lick
8.09215419501;0.116099773243;4;3;9;2;1;0.209863945578;"""4/4""";74;3;0;1;Bbj7;A2;lick
8.2314739229;0.0522448979592;4;3;9;2;3;0.209863945578;"""4/4""";73;3;0;1;Bbj7;A2;lick
8.31274376417;0.35410430839;4;1;9;3;1;0.241201814059;"""4/4""";74;3;0;1;G7;A2;lick
8.69006802721;0.0812698412698;4;2;9;4;2;0.224693877551;"""4/4""";73;3;0;1;G7;A2;lick
8.78875283447;0.267029478458;4;1;10;1;1;0.224240362812;"""4/4""";74;3;0;1;C-7;A2;lick
9.0906122449;0.11029478458;4;2;10;2;2;0.213945578231;"""4/4""";73;3;0;1;C-7;A2;lick
9.20671201814;0.208979591837;4;1;10;3;1;0.231292517007;"""4/4""";74;3;0;1;C-7;A2;lick
9.4273015873;0.127709750567;4;3;10;4;1;0.222176870748;"""4/4""";72;3;0;1;F7;A2;lick
9.58984126984;0.133514739229;4;3;10;4;3;0.222176870748;"""4/4""";70;3;0;1;F7;A2;lick
9.80462585034;0.104489795918;4;2;11;1;2;0.202335600907;"""4/4""";65;3;0;1;Bbj7;A2;lick
9.92072562358;0.116099773243;4;4;11;2;2;0.238798185941;"""4/4""";62;3;0;1;Bbj7;A2;lick
10.0397278912;0.0696598639456;4;4;11;2;4;0.238798185941;"""4/4""";63;3;0;1;Bbj7;A2;lick
10.1268027211;0.496326530612;4;1;11;3;1;0.233151927438;"""4/4""";65;3;0;1;G7;A2;lick
10.9177324263;0.0754648526077;4;2;12;2;2;0.217074829932;"""4/4""";62;4;1;1;C-7;A2;lick
11.0062585034;0.145124716553;4;4;12;3;1;0.207573696145;"""4/4""";63;4;0;1;C-7;A2;lick
11.1695238095;0.0536961451247;4;4;12;3;4;0.207573696145;"""4/4""";67;4;0;1;F7;A2;lick
11.2297505669;0.103038548753;4;2;12;4;1;0.225736961451;"""4/4""";70;4;0;1;F7;A2;lick
11.3538321995;0.0841723356009;4;2;12;4;2;0.225736961451;"""4/4""";73;4;0;1;F7;A2;lick
11.4532426304;0.104489795918;4;2;13;1;1;0.243174603175;"""4/4""";74;4;0;1;F-7;A2;lick
11.580952381;0.104489795918;4;2;13;1;2;0.243174603175;"""4/4""";73;4;0;1;F-7;A2;lick
11.6854421769;0.156734693878;4;1;13;2;1;0.216281179138;"""4/4""";74;4;0;1;F-7;A2;lick
11.9176417234;0.174149659864;4;1;13;3;1;0.22746031746;"""4/4""";70;4;0;1;Bb7;A2;lick
12.1483900227;0.313469387755;4;1;13;4;1;0.228049886621;"""4/4""";70;4;0;1;Bb7;A2;lick
12.8058049887;0.104489795918;4;3;14;3;1;0.234580498866;"""4/4""";68;5;1;1;Eb-6;A2;lick
12.9625396825;0.0696598639456;4;3;14;3;3;0.234580498866;"""4/4""";66;5;0;1;Eb-6;A2;lick
13.0372789116;0.0812698412698;4;2;14;4;1;0.241065759637;"""4/4""";68;5;0;1;Eb-6;A2;lick
13.1323356009;0.150929705215;4;2;14;4;2;0.241065759637;"""4/4""";65;5;0;1;Eb-6;A2;lick
13.3819501134;0.133514739229;4;2;15;1;2;0.217596371882;"""4/4""";63;5;0;1;Bbj7;A2;lick
13.6199546485;0.0812698412698;4;2;15;2;2;0.230113378685;"""4/4""";52;5;0;1;Bbj7;A2;lick
13.7200907029;0.135691609977;4;1;15;3;1;0.224829931973;"""4/4""";62;5;0;1;G7;A2;lick
14.5821315193;0.0580498866213;4;4;16;3;1;0.227641723356;"""4/4""";61;6;1;1;Bbj7;A2;line_a
14.6488888889;0.0493424036281;4;4;16;3;2;0.227641723356;"""4/4""";63;6;0;1;Bbj7;A2;line_a
14.7258049887;0.043537414966;4;4;16;3;3;0.227641723356;"""4/4""";64;6;0;1;Bbj7;A2;line_a
14.7853061224;0.0841723356009;4;4;16;3;4;0.227641723356;"""4/4""";65;6;0;1;Bbj7;A2;line_a
14.878185941;0.0638548752834;4;2;16;4;1;0.215510204082;"""4/4""";67;6;0;1;Bbj7;A2;line_a
14.956553288;0.0580498866213;4;2;16;4;2;0.215510204082;"""4/4""";68;6;0;1;Bbj7;A2;line_a
15.0523356009;0.0580498866213;4;3;17;1;1;0.23283446712;"""4/4""";69;6;0;1;D7;B1;line_a
15.1278004535;0.0783673469388;4;3;17;1;2;0.23283446712;"""4/4""";70;6;0;1;D7;B1;line_a
15.2293877551;0.0638548752834;4;3;17;1;3;0.23283446712;"""4/4""";71;6;0;1;D7;B1;line_a
15.3200907029;0.0580498866213;4;2;17;2;1;0.220612244898;"""4/4""";72;6;0;1;D7;B1;line_a
15.4028117914;0.0609523809524;4;2;17;2;2;0.220612244898;"""4/4""";73;6;0;1;D7;B1;line_a
15.4848072562;0.0812698412698;4;1;17;3;1;0.221473922902;"""4/4""";74;6;0;1;D7;B1;line_a
15.7170068027;0.220589569161;4;1;17;4;1;0.227052154195;"""4/4""";76;6;0;1;D7;B1;lick
15.9579138322;0.203174603175;4;1;18;1;1;0.226462585034;"""4/4""";74;6;0;1;D7;B1;lick
16.2742857143;0.089977324263;4;3;18;2;2;0.242743764172;"""4/4""";76;6;0;1;D7;B1;lick
16.3816780045;0.0696598639456;4;3;18;2;3;0.242743764172;"""4/4""";74;6;0;1;D7;B1;lick
16.5239002268;0.0638548752834;4;3;18;3;2;0.219433106576;"""4/4""";72;6;0;1;D7;B1;lick
16.6022675737;0.0957823129252;4;3;18;3;3;0.219433106576;"""4/4""";71;6;0;1;D7;B1;lick
16.7386848073;0.087074829932;4;2;18;4;2;0.211904761905;"""4/4""";69;6;0;1;D7;B1;lick
16.8751020408;0.119002267574;4;1;19;1;1;0.218163265306;"""4/4""";67;6;0;1;G7;B1;lick
17.0637641723;0.0957823129252;4;1;19;2;1;0.226303854875;"""4/4""";67;6;0;1;G7;B1;lick
17.2988662132;0.200272108844;4;1;19;3;1;0.225963718821;"""4/4""";67;6;0;1;G7;B1;lick
18.7631746032;0.0986848072562;4;2;21;1;2;0.228299319728;"""4/4""";64;7;1;1;C7;B1;rhythm_mr
18.8923356009;0.0841723356009;4;2;21;2;1;0.235804988662;"""4/4""";70;7;0;1;C7;B1;rhythm_mr
19.0171428571;0.0957823129252;4;2;21;2;2;0.235804988662;"""4/4""";72;7;0;1;C7;B1;rhythm_mr
19.139047619;0.0696598639456;4;2;21;3;1;0.230612244898;"""4/4""";74;7;0;1;C7;B1;rhythm_mr
19.2377324263;0.0957823129252;4;2;21;3;2;0.230612244898;"""4/4""";74;7;0;1;C7;B1;rhythm_mr
19.3422222222;0.089977324263;4;1;21;4;1;0.216258503401;"""4/4""";72;7;0;1;C7;B1;rhythm_mr
19.586031746;0.0464399092971;4;2;22;1;1;0.223900226757;"""4/4""";74;7;0;1;C7;B1;rhythm_mr
19.6789115646;0.089977324263;4;2;22;1;2;0.223900226757;"""4/4""";74;7;0;1;C7;B1;rhythm_mr
19.7979138322;0.0696598639456;4;1;22;2;1;0.226167800454;"""4/4""";72;7;0;1;C7;B1;rhythm_mr
20.0097959184;0.104489795918;4;3;22;3;1;0.218276643991;"""4/4""";74;7;0;1;C7;B1;rhythm_mr
20.1491156463;0.0841723356009;4;3;22;3;3;0.218276643991;"""4/4""";74;7;0;1;C7;B1;rhythm_mr
20.2448979592;0.087074829932;4;1;22;4;1;0.214308390023;"""4/4""";72;7;0;1;C7;B1;rhythm_mr
