onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form;idea
23.3959183673;0.208163265306;4;2;11;1;1;0.416258503401;"""4/4""";80;6;0;1;Bbsus7;A1;#5lick
23.6081632653;0.179591836735;4;2;11;1;2;0.416258503401;"""4/4""";79;6;0;1;Fsus7;A1;#5lick
23.7959183673;0.204081632653;4;2;11;2;1;0.432789115646;"""4/4""";77;6;0;1;Fsus7;A1;#5lick
24.0;0.2;4;2;11;2;2;0.432789115646;"""4/4""";75;6;0;1;Fsus7;A1;#5lick
24.2163265306;0.224489795918;4;2;11;3;1;0.414013605442;"""4/4""";72;6;0;1;Fsus7;A1;#5lick
24.4571428571;0.0979591836735;4;2;11;3;2;0.414013605442;"""4/4""";72;6;0;1;Fsus7;A1;#5lick
25.977324263;0.0928798185941;4;4;12;3;1;0.415102040816;"""4/4""";81;7;1;1;Fsus7;A1;lick
26.0775510204;0.0612244897959;4;4;12;3;2;0.415102040816;"""4/4""";82;7;0;1;Fsus7;A1;lick
26.1469387755;0.0857142857143;4;4;12;3;3;0.415102040816;"""4/4""";81;7;0;1;Fsus7;A1;lick
26.2693877551;0.555102040816;4;4;12;3;4;0.415102040816;"""4/4""";79;7;0;1;Fsus7;A1;lick
26.8326530612;0.29387755102;4;1;13;1;1;0.433968253968;"""4/4""";77;7;0;2;Fsus7;A1;lick
28.6857142857;0.208163265306;4;4;14;1;2;0.423242630385;"""4/4""";81;8;1;2;Bbsus7;A1;lick
28.9001360544;0.0551473922902;4;4;14;1;4;0.423242630385;"""4/4""";79;8;0;2;Bbsus7;A1;lick
28.9785034014;0.11029478458;4;4;14;2;1;0.424036281179;"""4/4""";77;8;0;2;Bbsus7;A1;lick
29.0979591837;0.208163265306;4;4;14;2;2;0.424036281179;"""4/4""";75;8;0;2;Bbsus7;A1;lick
29.3183673469;0.212244897959;4;4;14;2;4;0.424036281179;"""4/4""";75;8;0;2;Bbsus7;A1;lick
29.5387755102;0.191836734694;4;2;14;3;2;0.405827664399;"""4/4""";72;8;0;2;Bbsus7;A1;lick
29.9551020408;0.14693877551;4;3;14;4;2;0.38820861678;"""4/4""";67;8;0;2;Bbsus7;A1;lick
30.1020408163;0.0816326530612;4;3;14;4;3;0.38820861678;"""4/4""";66;8;0;2;Bbsus7;A1;lick
30.1836734694;0.0734693877551;4;1;15;1;1;0.41433106576;"""4/4""";67;8;0;2;Fsus7;A1;lick
31.8693877551;0.0775510204082;4;4;16;1;1;0.424195011338;"""4/4""";74;9;1;2;Fsus7;A1;lick
32.0448979592;0.183673469388;4;4;16;1;3;0.424195011338;"""4/4""";77;9;0;2;Fsus7;A1;lick
32.2285714286;0.212244897959;4;4;16;1;4;0.424195011338;"""4/4""";79;9;0;2;Fsus7;A1;lick
32.4408163265;0.2;4;2;16;2;2;0.415736961451;"""4/4""";77;9;0;2;Fsus7;A1;lick
32.6734693878;0.195918367347;4;5;16;3;1;0.405578231293;"""4/4""";77;9;0;2;Fsus7;A1;lick
32.8693877551;0.179591836735;4;5;16;3;3;0.405578231293;"""4/4""";75;9;0;2;Fsus7;A1;lick
33.0612244898;0.216326530612;4;5;16;3;5;0.405578231293;"""4/4""";75;9;0;2;Fsus7;A1;lick
33.3510204082;0.0897959183673;4;2;16;4;2;0.423287981859;"""4/4""";72;9;0;2;Fsus7;A1;lick
33.5755102041;0.191836734694;4;2;17;1;1;0.423968253968;"""4/4""";72;9;0;2;Bbsus7;A1;lick
33.7918367347;0.179591836735;4;2;17;1;2;0.423968253968;"""4/4""";70;9;0;2;Bbsus7;A1;lick
34.998276644;1.09714285714;4;2;17;4;2;0.415238095238;"""4/4""";79;10;1;2;Bbsus7;A1;lick
36.106122449;0.232653061224;4;2;18;3;1;0.424081632653;"""4/4""";80;10;0;2;Bbsus7;A1;lick
36.3510204082;0.379591836735;4;2;18;3;2;0.424081632653;"""4/4""";73;10;0;2;Bbsus7;A1;lick
36.7591836735;0.771428571429;4;2;18;4;2;0.451111111111;"""4/4""";73;10;0;2;Bbsus7;A1;lick
37.5795918367;0.183673469388;4;5;19;2;3;0.441587301587;"""4/4""";71;10;0;2;Fsus7;A1;lick
