onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form
76.1688311688;0.0974025974026;4;2;98;4;1;0.194805194805;"""4/4""";69;17;0;4;Bb;A1
76.2662337662;0.0974025974026;4;2;98;4;2;0.194805194805;"""4/4""";67;17;0;4;Bb;A1
76.3636363636;0.0974025974026;4;2;99;1;1;0.194805194805;"""4/4""";65;17;0;4;F-;A1
76.461038961;0.0974025974026;4;2;99;1;2;0.194805194805;"""4/4""";63;17;0;4;F-;A1
76.5584415584;0.0974025974026;4;2;99;2;1;0.194805194805;"""4/4""";62;17;0;4;F-;A1
76.6558441558;0.0974025974026;4;2;99;2;2;0.194805194805;"""4/4""";60;17;0;4;F-;A1
76.7532467532;0.0974025974026;4;2;99;3;1;0.194805194805;"""4/4""";58;17;0;4;F-;A1
76.8506493506;0.0974025974026;4;2;99;3;2;0.194805194805;"""4/4""";57;17;0;4;F-;A1
76.9480519481;0.0974025974026;4;2;99;4;1;0.194805194805;"""4/4""";56;17;0;4;F-;A1
77.0454545455;0.0974025974026;4;2;99;4;2;0.194805194805;"""4/4""";58;17;0;4;F-;A1
77.1428571429;0.0974025974026;4;2;100;1;1;0.194805194805;"""4/4""";70;17;0;4;Bb7;A1
77.2402597403;0.0974025974026;4;2;100;1;2;0.194805194805;"""4/4""";66;17;0;4;Bb7;A1
77.3376623377;0.0974025974026;4;2;100;2;1;0.194805194805;"""4/4""";62;17;0;4;Bb7;A1
77.4350649351;0.0974025974026;4;2;100;2;2;0.194805194805;"""4/4""";58;17;0;4;Bb7;A1
77.5324675325;0.0974025974026;4;2;100;3;1;0.194805194805;"""4/4""";60;17;0;4;Bb7;A1
77.8246753247;0.0974025974026;4;2;100;4;2;0.194805194805;"""4/4""";58;17;0;4;Bb7;A1
77.9220779221;0.0974025974026;4;2;101;1;1;0.194805194805;"""4/4""";55;17;0;4;Eb;A1
78.0194805195;0.0974025974026;4;2;101;1;2;0.194805194805;"""4/4""";58;17;0;4;Eb;A1
78.1168831169;0.0974025974026;4;2;101;2;1;0.194805194805;"""4/4""";60;17;0;4;Eb;A1
78.2142857143;0.0974025974026;4;2;101;2;2;0.194805194805;"""4/4""";62;17;0;4;Eb;A1
78.3116883117;0.0974025974026;4;2;101;3;1;0.194805194805;"""4/4""";65;17;0;4;Eb;A1
78.4090909091;0.0974025974026;4;2;101;3;2;0.194805194805;"""4/4""";63;17;0;4;Eb;A1
78.5064935065;0.0974025974026;4;2;101;4;1;0.194805194805;"""4/4""";62;17;0;4;Eb;A1
78.6038961039;0.0974025974026;4;2;101;4;2;0.194805194805;"""4/4""";63;17;0;4;Eb;A1
78.7012987013;0.0974025974026;4;2;102;1;1;0.194805194805;"""4/4""";67;17;0;4;Eb;A1
78.7987012987;0.0974025974026;4;2;102;1;2;0.194805194805;"""4/4""";70;17;0;4;Eb;A1
78.8961038961;0.0974025974026;4;2;102;2;1;0.194805194805;"""4/4""";72;17;0;4;Eb;A1
78.9935064935;0.0974025974026;4;2;102;2;2;0.194805194805;"""4/4""";74;17;0;4;Eb;A1
79.0909090909;0.0974025974026;4;2;102;3;1;0.194805194805;"""4/4""";77;17;0;4;Eb;A1
79.1883116883;0.0974025974026;4;2;102;3;2;0.194805194805;"""4/4""";74;17;0;4;Eb;A1
79.9675324675;0.0974025974026;4;2;103;3;2;0.194805194805;"""4/4""";65;18;1;4;Ab7;A1
80.0649350649;0.0649350649351;4;3;103;4;1;0.194805194805;"""4/4""";66;18;0;4;Ab7;A1
80.1298701299;0.0649350649351;4;3;103;4;2;0.194805194805;"""4/4""";70;18;0;4;Ab7;A1
80.1948051948;0.0649350649351;4;3;103;4;3;0.194805194805;"""4/4""";73;18;0;4;Ab7;A1
80.2597402597;0.0974025974026;4;2;104;1;1;0.194805194805;"""4/4""";77;18;0;4;Ab7;A1
80.3571428571;0.0974025974026;4;2;104;1;2;0.194805194805;"""4/4""";76;18;0;4;Ab7;A1
80.4545454545;0.0974025974026;4;2;104;2;1;0.194805194805;"""4/4""";75;18;0;4;Ab7;A1
80.5519480519;0.0974025974026;4;2;104;2;2;0.194805194805;"""4/4""";74;18;0;4;Ab7;A1
80.6493506494;0.0974025974026;4;2;104;3;1;0.194805194805;"""4/4""";73;18;0;4;Ab7;A1
