onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form
34.3636363636;0.136363636364;4;2;32;3;1;0.272727272727;"""4/4""";62;1;1;1;F7;I1
34.5;0.136363636364;4;2;32;3;2;0.272727272727;"""4/4""";60;1;0;1;F7;I1
34.6363636364;0.136363636364;4;2;32;4;1;0.272727272727;"""4/4""";57;1;0;1;F7;I1
34.7727272727;0.136363636364;4;2;32;4;2;0.272727272727;"""4/4""";53;1;0;1;F7;I1
34.9090909091;0.272727272727;4;1;33;1;1;0.272727272727;"""4/4""";58;1;0;1;Bb;A1
35.3181818182;0.136363636364;4;2;33;2;2;0.272727272727;"""4/4""";65;1;0;1;Bb;A1
35.4545454545;0.136363636364;4;2;33;3;1;0.272727272727;"""4/4""";64;1;0;1;Bb;A1
35.5909090909;0.272727272727;4;2;33;3;2;0.272727272727;"""4/4""";65;1;0;1;Bb;A1
35.8636363636;0.136363636364;4;2;33;4;2;0.272727272727;"""4/4""";70;1;0;1;Bb;A1
36.4090909091;0.136363636364;4;2;34;2;2;0.272727272727;"""4/4""";65;1;0;1;C-;A1
36.5454545455;0.0909090909091;4;3;34;3;1;0.272727272727;"""4/4""";69;1;0;1;F7;A1
36.6363636364;0.0909090909091;4;3;34;3;2;0.272727272727;"""4/4""";70;1;0;1;F7;A1
36.7272727273;0.0909090909091;4;3;34;3;3;0.272727272727;"""4/4""";71;1;0;1;F7;A1
36.8181818182;0.136363636364;4;2;34;4;1;0.272727272727;"""4/4""";72;1;0;1;F7;A1
36.9545454545;0.136363636364;4;2;34;4;2;0.272727272727;"""4/4""";69;1;0;1;F7;A1
37.0909090909;0.136363636364;4;2;35;1;1;0.272727272727;"""4/4""";70;1;0;1;Bb;A1
37.2272727273;0.136363636364;4;2;35;1;2;0.272727272727;"""4/4""";65;1;0;1;Bb;A1
37.3636363636;0.136363636364;4;2;35;2;1;0.272727272727;"""4/4""";62;1;0;1;Bb;A1
37.5;0.136363636364;4;2;35;2;2;0.272727272727;"""4/4""";58;1;0;1;Bb;A1
37.6363636364;0.136363636364;4;2;35;3;1;0.272727272727;"""4/4""";69;1;0;1;Bb;A1
37.7727272727;0.136363636364;4;2;35;3;2;0.272727272727;"""4/4""";68;1;0;1;Bb;A1
