onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form
-0.227272727273;0.227272727273;4;2;0;4;2;0.454545454545;"""4/4""";60;1;1;1;NC;A1
0.0;0.454545454545;4;1;1;1;1;0.454545454545;"""4/4""";65;1;0;1;F7;A1
0.454545454545;0.227272727273;4;2;1;2;1;0.454545454545;"""4/4""";67;1;0;1;F7;A1
0.681818181818;0.227272727273;4;2;1;2;2;0.454545454545;"""4/4""";68;1;0;1;F7;A1
0.909090909091;0.454545454545;4;1;1;3;1;0.454545454545;"""4/4""";69;1;0;1;F7;A1
1.36363636364;0.227272727273;4;2;1;4;1;0.454545454545;"""4/4""";70;1;0;1;F7;A1
1.59090909091;0.227272727273;4;2;1;4;2;0.454545454545;"""4/4""";71;1;0;1;F7;A1
1.81818181818;0.227272727273;4;2;2;1;1;0.454545454545;"""4/4""";72;1;0;1;F7;A1
2.04545454545;0.227272727273;4;2;2;1;2;0.454545454545;"""4/4""";69;1;0;1;F7;A1
2.27272727273;0.227272727273;4;4;2;2;1;0.454545454545;"""4/4""";70;1;0;1;F7;A1
2.5;0.113636363636;4;4;2;2;3;0.454545454545;"""4/4""";72;1;0;1;F7;A1
2.61363636364;0.113636363636;4;4;2;2;4;0.454545454545;"""4/4""";70;1;0;1;F7;A1
2.72727272727;0.227272727273;4;2;2;3;1;0.454545454545;"""4/4""";69;1;0;1;F7;A1
2.95454545455;0.227272727273;4;2;2;3;2;0.454545454545;"""4/4""";65;1;0;1;F7;A1
3.18181818182;0.227272727273;4;2;2;4;1;0.454545454545;"""4/4""";62;1;0;1;F7;A1
3.40909090909;0.227272727273;4;2;2;4;2;0.454545454545;"""4/4""";60;1;0;1;F7;A1
3.63636363636;0.681818181818;4;1;3;1;1;0.454545454545;"""4/4""";65;1;0;1;F7;A1
4.31818181818;0.227272727273;4;2;3;2;2;0.454545454545;"""4/4""";65;1;0;1;F7;A1
5.0;0.454545454545;4;1;3;4;1;0.454545454545;"""4/4""";65;1;0;1;F7;A1
5.68181818182;0.227272727273;4;2;4;1;2;0.454545454545;"""4/4""";65;1;0;1;F7;A1
6.36363636364;0.909090909091;4;1;4;3;1;0.454545454545;"""4/4""";65;1;0;1;F7;A1
8.18181818182;0.227272727273;4;2;5;3;1;0.454545454545;"""4/4""";72;2;1;1;Bb7;A1
