onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form
6.22641509434;0.0566037735849;4;4;7;4;3;0.22641509434;"""4/4""";74;1;1;1;Ab;I1
6.28301886792;0.0566037735849;4;4;7;4;4;0.22641509434;"""4/4""";72;1;0;1;Ab;I1
6.33962264151;0.11320754717;4;2;8;1;1;0.22641509434;"""4/4""";70;1;0;1;Ab;I1
6.45283018868;0.11320754717;4;2;8;1;2;0.22641509434;"""4/4""";67;1;0;1;Ab;I1
6.56603773585;0.11320754717;4;2;8;2;1;0.22641509434;"""4/4""";63;1;0;1;Ab;I1
6.67924528302;0.11320754717;4;2;8;2;2;0.22641509434;"""4/4""";60;1;0;1;Ab;I1
6.79245283019;0.11320754717;4;2;8;3;1;0.22641509434;"""4/4""";61;1;0;1;Ab;I1
6.90566037736;0.11320754717;4;2;8;3;2;0.22641509434;"""4/4""";58;1;0;1;Ab;I1
7.01886792453;0.11320754717;4;2;8;4;1;0.22641509434;"""4/4""";55;1;0;1;Ab;I1
7.1320754717;0.11320754717;4;2;8;4;2;0.22641509434;"""4/4""";57;1;0;1;Ab;I1
7.24528301887;0.11320754717;4;2;9;1;1;0.22641509434;"""4/4""";60;1;0;1;Bb;A1
7.35849056604;0.11320754717;4;2;9;1;2;0.22641509434;"""4/4""";58;1;0;1;Bb;A1
7.47169811321;0.11320754717;4;6;9;2;1;0.22641509434;"""4/4""";57;1;0;1;Bb;A1
7.58490566038;0.0377358490566;4;6;9;2;4;0.22641509434;"""4/4""";60;1;0;1;Bb;A1
7.62264150943;0.0377358490566;4;6;9;2;5;0.22641509434;"""4/4""";63;1;0;1;Bb;A1
7.66037735849;0.0377358490566;4;6;9;2;6;0.22641509434;"""4/4""";66;1;0;1;Bb;A1
7.69811320755;0.11320754717;4;2;9;3;1;0.22641509434;"""4/4""";65;1;0;1;Bb;A1
7.81132075472;0.11320754717;4;2;9;3;2;0.22641509434;"""4/4""";63;1;0;1;Bb;A1
7.92452830189;0.0754716981132;4;3;9;4;1;0.22641509434;"""4/4""";62;1;0;1;Bb;A1
8.0;0.0754716981132;4;3;9;4;2;0.22641509434;"""4/4""";65;1;0;1;Bb;A1
8.07547169811;0.0754716981132;4;3;9;4;3;0.22641509434;"""4/4""";69;1;0;1;Bb;A1
8.15094339623;0.11320754717;4;2;10;1;1;0.22641509434;"""4/4""";72;1;0;1;Bb;A1
8.2641509434;0.11320754717;4;2;10;1;2;0.22641509434;"""4/4""";70;1;0;1;Bb;A1
8.37735849057;0.11320754717;4;2;10;2;1;0.22641509434;"""4/4""";69;1;0;1;Bb;A1
