onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form
11.8636363636;0.136363636364;4;2;11;4;2;0.272727272727;"""4/4""";69;1;1;1;C7;I1
12.0;0.136363636364;4;4;12;1;1;0.272727272727;"""4/4""";67;1;0;1;D-;I1
12.1363636364;0.0681818181818;4;4;12;1;3;0.272727272727;"""4/4""";62;1;0;1;D-;I1
12.2045454545;0.0681818181818;4;4;12;1;4;0.272727272727;"""4/4""";60;1;0;1;D-;I1
12.2727272727;0.136363636364;4;2;12;2;1;0.272727272727;"""4/4""";59;1;0;1;D-;I1
12.4090909091;0.136363636364;4;2;12;2;2;0.272727272727;"""4/4""";60;1;0;1;D-;I1
12.5454545455;0.136363636364;4;2;12;3;1;0.272727272727;"""4/4""";62;1;0;1;G7;I1
12.6818181818;0.136363636364;4;2;12;3;2;0.272727272727;"""4/4""";60;1;0;1;G7;I1
12.8181818182;0.136363636364;4;2;12;4;1;0.272727272727;"""4/4""";59;1;0;1;G7;I1
12.9545454545;0.136363636364;4;2;12;4;2;0.272727272727;"""4/4""";60;1;0;1;G7;I1
13.0909090909;0.136363636364;4;2;13;1;1;0.272727272727;"""4/4""";64;1;0;1;C7;A1
13.2272727273;0.136363636364;4;2;13;1;2;0.272727272727;"""4/4""";67;1;0;1;C7;A1
14.1818181818;0.136363636364;4;4;14;1;1;0.272727272727;"""4/4""";72;2;1;1;C7;A1
14.3181818182;0.0681818181818;4;4;14;1;3;0.272727272727;"""4/4""";74;2;0;1;C7;A1
14.3863636364;0.0681818181818;4;4;14;1;4;0.272727272727;"""4/4""";72;2;0;1;C7;A1
14.4545454545;0.136363636364;4;2;14;2;1;0.272727272727;"""4/4""";71;2;0;1;C7;A1
14.5909090909;0.136363636364;4;2;14;2;2;0.272727272727;"""4/4""";72;2;0;1;C7;A1
14.7272727273;0.136363636364;4;2;14;3;1;0.272727272727;"""4/4""";74;2;0;1;C7;A1
14.8636363636;0.136363636364;4;2;14;3;2;0.272727272727;"""4/4""";72;2;0;1;C7;A1
15.0;0.136363636364;4;2;14;4;1;0.272727272727;"""4/4""";69;2;0;1;C7;A1
